,entities.hashtags.0.text,entities.hashtags.1.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
105,DyisIsItManila,,0,0,0,DyisIsItManila Sugarol Maris Racal,1539195728658
106,,,0,0,0,Counterpoint The traveling tailgating trump fans following rally rally stand disappointment,1539195728659
107,,,0,0,0,I really start babysitting career I ve babysat cats crocs horses bees houses sheds boats kids ca,1539195728657
108,,,0,0,0,Same,1539195728659
109,,,0,0,0,good image hurricane scale get ps glad safe peace,1539195728664
110,,,0,0,0,TAYLOR OH MY GOD I AM SHAKING AND CRYING I LOVE YOU,1539195728660
111,,,0,0,0,I picked MurderFalcon based cover alone holy shit best thing I ever,1539195728663
112,BTSinLondon,BTS,0,0,0,Love Myself part BTSinLondon BTS BTSLoveYourselfTour BTSLoveMyself LoveYourselfLondon,1539195728657
113,footsex,feet,0,0,0,Sunday Spray Cum Gun footsex feet foot cum goddess toes taste,1539195729661
114,,,0,0,0,For Next time think Drinking Driving cool,1539195729658
115,,,0,0,0,Full Movie Lisa Ann gets ger big tits bra,1539195729665
116,,,0,0,0,swear Drake kills every feature,1539195729661
117,hurricanemichael,,0,0,0,New construction collapsed front Panama City Beach hurricanemichael It going bad fast htt,1539195729663
118,,,0,0,0,doctor im sorry say seconds left live,1539195729666
119,,,0,0,0,ISRAEL IS ATTACKING PALESTINIAN CHILDREN WITH CHEMICAL BOMBINGS ISRAEL IS ATTACKING PALESTINIAN CHILDREN WITH CHEMICAL BO,1539195729666
120,,,0,0,0,vid i tag namjoon screaming,1539195729666
121,,,0,0,0,I know want gain Retweet Like Follow Turn notifications Follow follow Follow,1539195729665
122,,,0,0,0,On Wednesdays Paris wears pink,1539195729662
123,,,0,0,0,butchering German words simple world like growing available There nothing co,1539195729659
124,,,0,0,0,May minority I always love Manish kartik scene two wonderful actors two came together sc,1539195729660
125,,,0,0,0,With title deal,1539195729659
126,,,0,0,0,My phone actually sends notification whenever CWF tweets lol I got ta stay informed,1539195730659
127,,,0,0,0,stress enough ELITE good yall fucking watch,1539195730660
128,justiceforNeelam,prayforNeelam,0,0,0,We re make life stake life justiceforNeelam prayforNeelam DestinationUttrakhand investinuttrakha,1539195730663
129,FreeBhadoosky,FreeBhadoosky,0,0,0,Injustice one injustice s time raise voice oppression FreeBhadoosky FreeBhadoosky Fre,1539195730661
130,Antifa,,0,0,0,The Check Mail Unpaid Antifa protestors gather front George Soros office begin chanting their,1539195730658
131,,,0,0,0,I recognize lot people fortune Democrat Beto O Rourke risen national prominence on,1539195730657
132,NowPlaying,,0,0,0,Top ONE Percent EC WWE CFO NowPlaying,1539195730657
133,,,0,0,0,LOVE YOURSELF,1539195730658
134,,,0,0,0,hell nah,1539195730663
135,,,0,0,0,Add snapchat,1539195731657
136,psat,,0,0,0,college board getting ready cancel scores tweet abt psat,1539195731661
137,,,0,0,0,Facts I need earmuffs,1539195731664
138,,,0,0,0,World Mental Health Day Five tips stay mentally healthy,1539195731662
139,,,0,0,0,It hard overemphasize role ignorance basic civics played misinformationdivision c,1539195731658
140,,,0,0,0,She looks nice,1539195731660
141,,,0,0,0,hyuna hyojong s pictures instagram made happy s like big fck haters cube,1539195731666
142,,,0,0,0,honestly dude scope packs coins division genuinely minimal low Div high Di,1539195731665
143,,,0,0,0,Not Heather Heyer Also immigrant kids thousands Puerto Ricans Black ppl every day Everyone without h,1539195731663
144,WorldMentalHeathDay,,0,0,0,This shall pass WorldMentalHeathDay,1539195731660
145,BlueOysterCult,,0,0,0,Now Playing BlueOysterCult Burnin For You On Retro Express,1539195732665
146,,,0,0,0,Ughh,1539195732657
147,,,0,0,0,BREAKING The AP reports parents deported may lose children adoption Are f king kid,1539195732666
148,,,0,0,0,Since National Coming Out Day days reminders Don anyone When ready come they,1539195732657
149,,,0,0,0,I feeling smart I take dog vet amp I understand exactly telling bc already learned class,1539195732666
150,,,0,0,0,MY HEA,1539195732659
151,BeforeNetflixAndChill,,0,0,0,BeforeNetflixAndChill We go parking lot behind mall,1539195732660
152,,,0,0,0,I love,1539195732664
153,SouthCarolina,,0,0,0,Governor McMaster announced today SouthCarolina remains state emergency due continued flooding Hurricane,1539195732657
154,,,0,0,0,Heart Ground Heart Ground TEDxUTSC,1539195732658
155,,,0,0,0,time great,1539195732665
156,,,0,0,0,Kanye West happens negros nt read actual quote CNN today,1539195732663
157,FoxNews,,0,0,0,Richard Pinedo California man sold bank accounts Russians sentenced prison FoxNews,1539195732662
158,pawcircle,,0,0,0,Sending pawhugs catlove Clover amp family pawcircle,1539195732657
159,,,0,0,0,got damn ocean crashed,1539195732660
160,,,0,0,0,Snap Pics Fuck Me,1539195732666
161,,,0,0,0,I drama keep OUT bs,1539195733657
162,,,0,0,0,Im Not Crazy,1539195733657
163,,,0,0,0,I want throw I ca nt,1539195733659
164,,,0,0,0,Can wait see boys Thursday,1539195733666
165,,,0,0,0,YoungAdult stories make cry laugh,1539195733658
166,,,0,0,0,love much m glad cr introserendpity,1539195733658
167,,,0,0,0,hunker charge everything Plug external batteries Good luck,1539195733664
168,,,0,0,0,Forever stuck I need save money live,1539195733660
169,D2Hoops,,0,0,0,Which teams think Top year s preseason poll Women s DHoops Here best,1539195733658
170,,,0,0,0,Thank,1539195733661
171,,,0,0,0,Follow everyone Likes,1539195733664
172,,,0,0,0,Tbh unaffiliated,1539195733659
173,ThanksHAV,,0,0,0,So unbelievably difficult pick favourite I love one ThanksHAV,1539195733661
174,,,0,0,0,Agape first picture Had ICU week getting training feed His sugar levels would reach a,1539195733659
175,,,0,0,0,I gave wrong people right pieces,1539195733666
176,,,0,0,0,She independent woman emancipating cubs early season able keep salmon her,1539195733662
177,,,0,0,0,And fold mean binge drink Wednesday Saturday,1539195733657
178,,,0,0,0,Tuesday discussed technological improvements agriculture late Medieval period These changes,1539195733660
179,,,0,0,0,one,1539195733663
180,,,0,0,0,Mrs Lyman friends accepted challenge making unique colors Working team accomplished in,1539195733659
181,,,0,0,0,To Pakistanis ghabrana nahin hai Was right choice thankful,1539195734658
182,,,0,0,0,I want make video gamechanging innovative impactful opens word document,1539195734657
183,,,0,0,0,r u shy bitch I met minutes ago relax,1539195734657
184,,,0,0,0,love,1539195734662
185,,,0,0,0,Maybe unpopular opinion I feel like Instagram becoming front camera rather tha,1539195734659
186,inktober,,0,0,0,lazy breakfast day inktober,1539195734659
187,,,0,0,0,Hyukjae IG update Eunhyukee million commemoration Ah sorry able go fansign today Beca,1539195734659
188,,,0,0,0,Eat,1539195734664
189,,,0,0,0,IDEA memories instead Snapchat Spotify On day years ago listened I fall apart Post Malon,1539195734665
190,retweet,,0,0,0,Barkley wrestled s BEAST retweet,1539195734663
191,rehireJamesGunn,WeAreGroot,0,0,0,Savage welldeserved rehireJamesGunn WeAreGroot IStandWithJamesGunn DisneyListensToNazis,1539195734663
192,,,0,0,0,hate heart pain,1539195734659
193,,,0,0,0,Daddy amp mommy meet,1539195734663
194,,,0,0,0,EFF Statement On Forensic Report Outcomes On VBS Mutual Bank,1539195734657
195,,,0,0,0,Tier meme,1539195734660
196,,,0,0,0,Sweat make fashion,1539195734665
197,Oby4PresidentCampaign,,0,0,0,DONATIONS If want support ObyPresidentCampaign donations please make payment account Acco,1539195735664
198,,,0,0,0,tubthumping babeeff,1539195735665
199,,,0,0,0,click next episode realise finished series,1539195735666
200,,,0,0,0,cos nigga might push I know dats right,1539195735657
201,Mercy,,0,0,0,I m miracle worker Well Not always I felt like animating something finishing Pink Mercy fan art I co,1539195735657
202,,,0,0,0,Speaking existence,1539195735660
203,,,0,0,0,ITT old people telling young people type,1539195735661
204,,,0,0,0,Alcohol kills M people per year,1539195735658
205,,,0,0,0,NewOld Hailey Baldwin Guess Originals,1539195735664
206,,,0,0,0,m reading note m dead af says ima rock vagina LMAOOOO young love,1539195735666
207,,,0,0,0,wallet fold fold never,1539195735662
208,,,0,0,0,I woke morning find kids cleaned rooms without asked I remember dying apparently yo,1539195735658
209,,,0,0,0,I think everyone needs heed Christine s warning ll come gays lesbians next That s huge p,1539195735663
210,,,0,0,0,Forest Print Instant download Woodland Wall Art Printable Nature Photography A poster Misty Woods Trees Wall,1539195735665
211,,,0,0,0,Well,1539195735666
212,,,0,0,0,That s quarterback,1539195735662
213,,,0,0,0,lllll A suspected neoNazi named baby Adolf posed photo child whilst,1539195735657
214,,,0,0,0,Check Book Riot s piece consider signing nt yet One,1539195735664
215,,,0,0,0,Lamar one SUPER recruits lock two,1539195735665
216,psat2018,,0,0,0,angry noncustomers going onto ebay write review product even buy psat,1539195736665
217,,,0,0,0,Her baby seem distant everything okay What say Nah I good Just sleepy What heard,1539195736664
218,,,0,0,0,RM taking moment recognize big deal,1539195736666
219,,,0,0,0,Les sushis,1539195736658
220,,,0,0,0,Where ya brain ya middle toe,1539195736663
221,NobelpeacePrize,,0,0,0,Welcomed today amp I congratulated winning NobelpeacePrize Nadia ded,1539195736662
222,,,0,0,0,NEW NEW ft Myself CiaoBella x,1539195735662
223,,,0,0,0,Sir Heard Pakistan s Army strategic command conducted launch Ghauri Ballis,1539195736663
224,,,0,0,0,If know already soon enough Here Part h,1539195736660
225,,,0,0,0,Eww sir stop waving smelly fingers around,1539195736662
226,,,0,0,0,The San Francisco Jewish Federation allowed donoradvised funds go antiMuslim orgs classified hate groups,1539195737659
227,,,0,0,0,CLASS IS CANCELLED RAIN AND SEX SMOKE AND SEX AND RAIN AND SEX AND SLEEP AND EAT THEN SEX THEN MORE,1539195737665
228,,,0,0,0,Chicago lift rappers singers producers Djs strippers pornstars Instagram models comedians shit ea,1539195737665
229,,,0,0,0,amp ca nt afford tip nt book,1539195737664
230,,,0,0,0,CNN Debates What Constitutes A Mob Are You The Moderator Or Are You Arguing A Liberal Talking Point,1539195737658
231,,,0,0,0,One worlds greatest ever goalkeepers history said Anfield one best stadiums played but,1539195737664
233,,,0,0,0,RESPECT YOURSELF,1539195737662
234,,,0,0,0,wednesday holy day,1539195737658
235,ESSA,,0,0,0,All ESSA plans submitted states District Columbia Puerto Rico approved Betsy DeVo,1539195737657
236,,,0,0,0,Lots self doubt worry last shows Wanted express You fucking best matter Tha,1539195738666
237,,,0,0,0,need gay friends,1539195738659
238,,,0,0,0,Shoes favorite part fit,1539195738662
239,Poopea,Erotic,0,0,0,More lovely friend Alain B Booking information Poopea Erotic Porn Model Thai Asian Sexy,1539195738657
240,,,0,0,0,This accurate,1539195738664
241,,,0,0,0,Anyone selling old iPhone help gal,1539195738659
242,,,0,0,0,talking bts enlistment,1539195738662
243,,,0,0,0,Susan Collins Gets Six Figure Payback From Dark Money Group After Voting Yes On Kavanaugh The group Judicial Crisis,1539195738661
244,,,0,0,0,messed person CAME TO YOU wanted FW YOUUUU sudden changes mind w,1539195738665
245,rampantmisogyny,,0,0,0,When husband give extra housekeeping I always turn rabid Trump supporters instead rampantmisogyny,1539195738660
246,,,0,0,0,Cement truck driver back court face motor vehicle homicide charges,1539195738665
247,,,0,0,0,like oomfs picture dp im confused time hh,1539195738659
248,,,0,0,0,jolene dolly parton u know addy Pull anytime Say face But I you I,1539195738666
249,,,0,0,0,years PDP But agric minister former PDP chairman Dey lie give,1539195738666
250,,,0,0,0,Elaine You d really like him Jerry Why people always say I hate everyone would I like,1539195738665
251,navratri,,0,0,0,First day navratri parents unwell Achhe din le aao yaar,1539195738665
252,,,0,0,0,They find Patience sis,1539195738657
253,riddles,ghosts,0,0,0,Vape cloud Kindred spirit You decide riddles ghosts aquavapejuice smok Silver La,1539195738664
254,JIMIN,,0,0,0,An angel sent heaven JIMIN,1539195738666
255,,,0,0,0,HAPPY BDAY,1539195738660
256,,,0,0,0,How ya man got kid know never sees himher care Idc anybody says air,1539195739662
257,,,0,0,0,justmynudes MMMM CLASSY XXXX,1539195739662
258,cryptocurrency,,0,0,0,Earning cryptocurrency selling stuff Join using code BDNBMB extra XNK I li,1539195739657
259,,,0,0,0,Jimmy Butler building today per Jeff Teague Anthony Tolliver Tolliver say Butler practice,1539195739666
260,,,0,0,0,In fact pushing crappy insurance plans include protections preexisting conditions p,1539195739657
261,branding,,0,0,0,Looking someone expert branding discuss key topics audience If s please sen,1539195739657
262,,,0,0,0,Alexa play entire country hear,1539195739663
263,,,0,0,0,Rod Rosenstein back White House today appearing POTUS bill signing pharmaceutical legislation,1539195739660
264,,,0,0,0,Ask away,1539195739661
265,PSAT,,0,0,0,PSAT question x dolphins give server tip one miserable star create foot long tapestry,1539195739665
266,,,0,0,0,right lol fuck,1539195739661
267,,,0,0,0,Where re actual guy getting service support worker delivering service next layer of,1539195739662
268,,,0,0,0,whatever twig must gas cuz bruhs shoes backwards,1539195739664
269,,,0,0,0,PROUD OF YOU,1539195739657
270,,,0,0,0,YOUR BOYFRIEND IS A DORK,1539195739662
271,,,0,0,0,The profound thoughtfulness Jose Antonio Vargas illuminating clarifying In conversion with,1539195739666
272,GuessTheAmazonPrice,AmazonGreatIndianFestivalLive,0,0,0,Guess actual price win smartphone GuessTheAmazonPrice AmazonGreatIndianFestivalLive,1539195739659
273,,,0,0,0,Hey Now Kavanaugh confirmed wondering ve managed find time schedule sust,1539195740658
274,,,0,0,0,classmate old classmate baby wow yet sam,1539195740663
275,,,0,0,0,Hiding away solitude room family function Little cousins,1539195740661
276,,,0,0,0,hurricane dick,1539195740659
277,,,0,0,0,CHARITY,1539195740658
278,,,0,0,0,I never dated taxi driver,1539195740661
279,,,0,0,0,No one lined Zero I nt even look know true,1539195740662
280,Fortnite,wizebot,0,0,0,I m LIVE Fortnite wizebot twitch,1539195740661
281,,,0,0,0,You ever befriend someone may seem unfriendly dislikes end talking first,1539195740661
282,,,0,0,0,Somebody please tell works well,1539195740662
283,,,0,0,0,UM darkskin man beautiful,1539195740660
284,,,0,0,0,You everything son need dad girl Your children see everything an,1539195740663
285,,,0,0,0,mf sound like breath seagull,1539195740658
286,,,0,0,0,Democrats cheer amp chant fight Eric Holder tells crowd When Republicans go low kick em,1539195740661
287,,,0,0,0,Alcohol nt make forget anything When get blackout drunk brain temporarily loses ability crea,1539195741663
288,,,0,0,0,When get paid Detailed RP partner pref NSFW Gay Bottom submissive Experienced,1539195741660
289,,,0,0,0,Ang weird,1539195741662
290,,,0,0,0,Jokes Francis Meja Cleophas Shimanyula aka TOTO untouchable He owner Kakamega Homeboyz Football Club That,1539195741662
291,,,0,0,0,She kidnapped yesterday Gonubie East London mother help find,1539195741663
292,,,0,0,0,To parents LGBTQI kids send statepublic schools They well educated AND accepted Why would you,1539195741660
293,,,0,0,0,case need today failure waste space loved wanted,1539195741665
294,,,0,0,0,coming Jersey really troops vote get price garb,1539195741658
295,,,0,0,0,The Democrat Party extreme socialist agenda could cost The Democrats socialist future bleak,1539195741662
296,방탄소년단,뷔,0,0,0,LOVE YOURSELF TOUR LONDON DAY prince V BTS,1539195741661
297,,,0,0,0,make sure happy real life Internet nigga,1539195741665
298,,,0,0,0,Power Donation Aura Power Strength Power Strength teammates Nice u see someone playing speed,1539195741661
299,,,0,0,0,guilty,1539195741659
300,,,0,0,0,They going try play screens try catch us slipping,1539195741664
301,,,0,0,0,The struggle real,1539195742660
302,,,0,0,0,Angry women change world,1539195742658
303,,,0,0,0,Unfortunately still listen,1539195742662
304,,,0,0,0,Round Season Boon Horadrim giveaway custom Xbox One X Retweet post enter,1539195742665
305,,,0,0,0,seungkwan youtuber skincare secrets eating broadcasts covers travel vlogs always soonyoung boyfr,1539195742661
306,,,0,0,0,hope everything hyuna hyojong went changes dating culture kpop posting couple pics instagram so,1539195742665
307,,,0,0,0,While sleeping Hurricane Michael grew massive Category storm winds mph pressure still dropp,1539195742666
308,,,0,0,0,Nice attempt imitate I think need O next time,1539195742658
309,,,0,0,0,I happy see Lincolnshire sprout harvest exported re,1539195742664
310,,,0,0,0,always many opportunities hand get hold work art whenever you,1539195742662
311,,,0,0,0,Although virtue stolen way makes virtue valuable individual the,1539195742658
312,,,0,0,0,I open heart give much deserve,1539195742658
313,,,0,0,0,Twitter place vent talk publicly anything really I got spin someone else s ju,1539195742661
314,ArtistaFavoritaFemenina,LatinAMAs,0,0,0,dez Becky G ArtistaFavoritaFemenina LatinAMAs,1539195743658
315,,,0,0,0,Damn I really thinking worth wasting single air pod,1539195743657
316,,,0,0,0,change Avi goal post wo nt bother,1539195743657
317,,,0,0,0,Duane Stephenson Lose Her,1539195743657
318,,,0,0,0,imagine world would like everyone loved much nt threatened people s opi,1539195743665
319,,,0,0,0,How marriage big commitment kids together Y wild,1539195743661
320,,,0,0,0,Thread mom dressing dog everyday October,1539195743664
321,,,0,0,0,anyone know much rentable bikes tempe cost lawl,1539195743661
322,,,0,0,0,somebody said turn phone upside looks like bowling I lost lmfaoooo,1539195743661
323,,,0,0,0,If duck nt come back Milo s friend I swear god,1539195743657
324,,,0,0,0,Hi name Br,1539195743660
325,,,0,0,0,gorgeousssss,1539195743661
326,Parliament,,0,0,0,On day thousands women descend Parliament demanding justice s women Bridget Gre,1539195744658
327,,,0,0,0,IM SHITTING BRICKS PLEASE HELP,1539195744658
328,,,0,0,0,ARMY DISCHARGE RECRUIT OVER TOMMY ROBINSON PICTURE PLEASE SHARE AS TOMMY IS WILLING TO HELP THIS MAN BOTH LEGALLY amp,1539195744665
329,,,0,0,0,Over last days ve patrolling South Woodford foot bicycle We ve followed vulnerable,1539195744658
330,,,0,0,0,Bitch looks like Mia Khalifa,1539195744659
331,,,0,0,0,Lovely,1539195744665
332,,,0,0,0,These artists getting better better,1539195744658
333,,,0,0,0,My aunt best friend died last week due domestic violence This shit game Educate everyone Rest,1539195744666
334,,,0,0,0,Thank ticket number We agent review case soon possible del,1539195744665
335,MyTwitterAnniversary,,0,0,0,Do remember joined Twitter I MyTwitterAnniversary,1539195744664
336,,,0,0,0,It never fails amaze Donald Trump tell one outrageous whopper lie another every single day amp m,1539195745665
337,,,0,0,0,Sometimes life hands lemons Other times life loads lemons potato cannon fires repeated,1539195745662
338,,,0,0,0,America s biggest sore loser Hillary Clinton throwing back political fray demonizin,1539195745665
339,,,0,0,0,This Milo He trying best make new frens going well give pup Milo,1539195745657
340,,,0,0,0,one like jisoo s outfit today,1539195745665
341,,,0,0,0,thank making many veterans otherwise would a,1539195745661
342,deals,shoes,0,0,0,Just saw eBay gt gt deals shoes adidas NMDCS Primeknit Shoes Men s,1539195745666
343,,,0,0,0,Do vape,1539195745658
344,,,0,0,0,Memories,1539195745666
345,,,0,0,0,skull x I hope like even s Halloween yet,1539195745666
346,,,0,0,0,Are shocked though Nothing uBaba surprises us,1539195745662
347,,,0,0,0,If think year old kids listen Swift nt paid much attention he,1539195745666
348,,,0,0,0,Another Amazon Delivery On Time,1539195745663
349,wine,agedwine,0,0,0,Where favourite aged wine sit colour scale wine agedwine winewednesday amber ruby garnet,1539195745666
350,,,0,0,0,celebrating year half today love life,1539195745657
351,,,0,0,0,It Wonderful Wednesday Turrentine A huge thank awesome PTO providing delicious lunch f,1539195745661
352,,,0,0,0,m ugly relationship,1539195746660
353,,,0,0,0,Sehun admired China Chinese culture much s one commun things case none knows,1539195746663
354,,,0,0,0,said said She turned Her backrolls bank,1539195746664
355,,,0,0,0,Brooke Baldwin CNN gets mad guest calls leftist agitators protesting Kavanaugh left wing mob She,1539195746659
356,AmericanHorrorStory,riverdale,0,0,0,Wednesday day excited AmericanHorrorStory riverdale SouthPark,1539195746658
357,bike,bicicleta,0,0,0,I want ride bike bicicleta photo,1539195746658
358,,,0,0,0,Ford Scandal FAR From Over Beach Friend Identity Destroys Dems Big Midterm Plan,1539195746658
359,,,0,0,0,I M INN TEEASS HE REALLY CA NT DO AEGYO BUT HE S SO CUTTE I M LOSING IT,1539195746665
360,,,0,0,0,Men flannels gt Woman flannels,1539195746660
361,,,0,0,0,Harry walking Bell Tokyo via bellv,1539195746660
362,HFD120,,0,0,0,Retweet pm lucky winners chance win HFD hats one signed AND Ho,1539195746662
