,entities.hashtags.0.text,entities.hashtags.1.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
68,,,0,0,0,May destroying Brexit amp MPs happy help They using Chequers plan effect overrule Brexit r,1539204686664
69,,,0,0,0,Earthquakes tsunamis tornadoes traditionally Acts God Insurance Forms But climatechange continues coas,1539204686657
70,,,0,0,0,making meme font generally used subtitles,1539204686661
71,,,0,0,0,Is consensual relationship,1539204686662
72,FreeTommy,freespeech,0,0,0,October am Old Bailey Pls come massive demonstration support FreeTommy amp freespeech We see W,1539204686665
73,,,0,0,0,idiot iwe They trampolines,1539204686658
74,,,0,0,0,Indeed example made followed every time,1539204686659
75,,,0,0,0,know song know screenshot,1539204686662
76,,,0,0,0,definitely red flag Can coons inner circle,1539204686657
77,tan,,0,0,0,Did know tan sign skin damage Your body defensive response harmful UV rays generate pigm,1539204686659
78,,,0,0,0,ISIS seizes chlorine canisters attack AlNusra amp White Helmets Russian MoD,1539204686664
79,,,0,0,0,CNN yeah I know Baldwin call group screaming threatening peeps A MOB She claims sigh weaponi,1539204686657
80,,,0,0,0,look much ask get ian malcolm one jurrasic park scene know one body pillow dont think,1539204686663
81,,,0,0,0,Beto even stick around scene hit run What makes think stick around fight Texan,1539204686658
82,,,0,0,0,Aww Jillian ily,1539204661664
83,,,0,0,0,minutes replace charger Apple Store Just give new one smh,1539204661666
85,,,0,0,0,FUCKING RACISTS FUC FUCKKK,1539204661662
86,,,0,0,0,If I could delete lyrics every single One Direction album brain memory make room tests guess,1539204661663
87,,,0,0,0,If I could delete lyrics every single One Direction album brain memory make room tests guess,1539204661663
88,,,0,0,0,Thank support babesxxx,1539204662666
89,,,0,0,0,Trumpcare would repeal insurance based subsidies helping millions Americans afford insurance would,1539204662662
90,,,0,0,0,Jon Bellion s new album GLORY SOUND PREP drops Nov,1539204662665
91,,,0,0,0,tell get fat ass top,1539204662663
92,,,0,0,0,Woah pause sir dare I laugh everything But I could get half chuckle show lol,1539204662666
93,,,0,0,0,Their cute freakin heart ahhh,1539204662658
94,MeToo,,0,0,0,Christine Blasey Ford Bill Cosby MeToo Sexual assault news ever harmful myths still abound He,1539204662663
95,,,0,0,0,boys high school wore always straight biggest fucking dicks,1539204662657
96,,,0,0,0,oh honey ca nt break broken heart,1539204662659
97,,,0,0,0,made compilation taehyung starting setting vibe songs,1539204662659
98,,,0,0,0,shark gay DNA,1539204662660
100,,,0,0,0,When drowning homework decide go w friends instead,1539204662663
101,,,0,0,0,day goes think guys,1539204662657
102,,,0,0,0,Gospel Snippets The Menu Said No Substitutions,1539204662659
103,,,0,0,0,Definitely cuz remember blacks could vote matter president blacks disenf,1539204662660
105,,,0,0,0,Eric Holder aka Gun Runner aka Mr Fast amp Furious part creating civil discord encouraging violenceJ,1539204662660
106,,,0,0,0,If I slap lmaoooo When put went whip poor boy lmaooooooooo,1539204662664
107,Advice,ReignAlbum,0,0,0,Let settle Retweet Advice Favourite ReignAlbum,1539204662665
108,,,0,0,0,Modern Ghana State Enterprise Commission To Be Rebranded,1539204662658
109,Michael,,0,0,0,Being east side Michael rolls s question could see isolated torna,1539204661665
110,TuaTagovailoa,,0,0,0,I cast Heisman ballot TuaTagovailoa Click player think deserves Heisman House vote,1539204662666
111,,,0,0,0,TalentSpa average recruitment company We operate lowest cost,1539204662663
112,TheApprentice,,0,0,0,Kayode professional speaker I want know actually pays money listen TheApprentice,1539204662664
113,,,0,0,0,Where words leave music begins,1539204662658
114,,,0,0,0,one girls rooming thought anonymous name sis,1539204687658
116,10OCT,Execution,0,0,0,Today OCT time end cruely Execution No one ever sentenced death executed becau,1539204687666
117,,,0,0,0,Ended buying feet,1539204687661
118,,,0,0,0,Tomorrow National sex day thing fucking life,1539204687665
119,TIDALXBrooklyn,REFORM,0,0,0,Announcing lineup year TIDALXBrooklyn concert benefiting criminal justice REFORM Get tickets,1539204687660
121,,,0,0,0,Bauer Nutrition Multiproduct store Bauer Nutrition sells huge range quality weight loss beauty sports nutrition,1539204687662
122,,,0,0,0,Arianators retweet like tweet follow everyone retweets likes This help gain many active f,1539204687657
123,Strongboy,,0,0,0,Amazin piece I love Strongboy,1539204687659
124,,,0,0,0,Full Gallery Jawdropping sexy blonde slowly uncovering hot round boobies,1539204687658
125,,,0,0,0,So I brother shop happens,1539204687663
127,,,0,0,0,fucks sake Denise,1539204688658
128,,,0,0,0,outsiders hate EDM much bt festivalrave lifestyle brought many beautiful souls life I n,1539204688661
129,,,0,0,0,I genuinely dislike people say blaze,1539204688662
130,,,0,0,0,I liked video Dragon sets fire Transformers Rescue Bots Chomp Squad fire fighting dinosaur Go,1539204688664
132,,,0,0,0,I releasing tunage soon Get ur radio tuned top hits xo,1539204688663
133,WorldMentaHealthDay,willesdenstaff,0,0,0,The best Thought Day I seen far WorldMentaHealthDay willesdenstaff,1539204688664
134,,,0,0,0,posting since SPOOKY SZN,1539204688658
135,,,0,0,0,YES HE S SO ADORABLE,1539204688662
137,,,0,0,0,Never give Shit gone get better,1539204689662
140,,,0,0,0,She Literally My Fucking World Fuck You Bitches,1539204689662
141,,,0,0,0,Ballet class candids,1539204689660
142,Rayito,,0,0,0,Rayito iPhone XS,1539204689660
143,robotics,AI,0,0,0,Over half workers surveyed UK say open working robot boss Would robotics AI Future,1539204689662
144,,,0,0,0,wore airport showing MET dressed minimum k kidney,1539204689664
145,BTSinLondon,,0,0,0,Jungkook checked behind big screen look smile lit saw Jimin BTSinLondon BT,1539204689661
146,,,0,0,0,L Frank Baum rejected publication many times The Wizard Oz kept journal called A Record Fail,1539204689659
148,,,0,0,0,I use iPad Apple bluetooth keyboard every day alongside MacBook also duet display t,1539204689661
149,RT,,0,0,0,HelixStudios Twinks Euroboys,1539204689661
150,,,0,0,0,The Georgia election system corrupt Remember,1539204689664
152,,,0,0,0,I like see try,1539204689661
153,,,0,0,0,amp Chen preview Luster amp amp co paper allergenspecific DCs get LN parenchyma T,1539204690659
154,,,0,0,0,TREASURIESLongdated yields advance US data supports higher rate outlook Reuters,1539204690663
155,,,0,0,0,You re brave soul,1539204690657
156,,,0,0,0,overall looking play rec park mainly park Need good center shooter PS PSN Gooseyupnext,1539204690662
157,,,0,0,0,Eyewall peak intensity Panama City Beach,1539204690662
158,,,0,0,0,A lot Minnesota players left Timberwolves practice today energized Butler s performance mesmerized taking end,1539204690657
159,,,0,0,0,Can pls follow Sebastian pls,1539204690663
160,,,0,0,0,Personal reasons Collingwood played flag,1539204690665
161,,,0,0,0,see fucking garbage humans try get want guess It isnt fucking videos dont try t,1539204690659
162,,,0,0,0,BC First Nation sues tugboat owner federal provincial governments fuel spill via,1539204690662
163,,,0,0,0,Big news just signed Claire bill prevent pharmacy gag clauses stop patients overpaying thei,1539204690661
164,,,0,0,0,Fuckinnn right blood,1539204690662
165,,,0,0,0,Our low overhead means sell vehicles thousands less book price Come see call Mark Neader,1539204690657
166,,,0,0,0,I feel love friends,1539204690665
167,Ethereum,Bitcoin,0,0,0,News The Merkle Ethereum Price Small Uptick Push Value Bitcoin,1539204690661
168,BTS,2018AMAs,0,0,0,BTS Crowned Winner Of Favorite Social Artist At AMAs,1539204691660
169,,,0,0,0,Tinder Profile unemployed alcoholic living mother,1539204691658
170,,,0,0,0,Asking please scrub account fake accounts I k new followers last couple days alone It,1539204691664
171,,,0,0,0,Y hell app man,1539204691662
172,RichmondVA,SLDM,0,0,0,RichmondVA artist caught bozo Sneak dissin amp Pistol whips sense SLDM,1539204691660
173,,,0,0,0,hear things offset raps,1539204691657
174,,,0,0,0,Bitch shut stop frontin twitter,1539204691666
175,,,0,0,0,Be thankful troubles nt Marie HIPPIE,1539204691664
177,,,0,0,0,PHX hot partnership Opera And Big Patnership news coming days Retweet win btc lucky,1539204691661
178,,,0,0,0,You re rich love And You re slow anger Your name great And Your heart kind For Your goodness I ke,1539204691661
180,,,0,0,0,Two BRITISH IDIOTS Try AMERICAN SNACKS via,1539204663661
181,,,0,0,0,need protect costs,1539204663657
182,,,0,0,0,I m waiting part blame Hillary I m sure s somewhere,1539204663662
183,,,0,0,0,cat outside bedroom door,1539204663660
184,HurricaneMichael,,0,0,0,The roof hotel collapsed ABC News live report Panama City HurricaneMichael,1539204663664
185,,,0,0,0,And first place,1539204663662
186,,,0,0,0,NCT sing Camila Cabello red carpet AMAs,1539204663659
187,,,0,0,0,Lmaooo get dick wtf So leave yall listen foh,1539204663662
188,,,0,0,0,BC pipeline blast risks Washington natural gas shortage,1539204662661
189,,,0,0,0,LEJINS WE HAVE WON KIM SEOKJIN UNDERCUT BROWN HAIR FOREHEAD I CNT FUNCTION,1539204663665
191,,,0,0,0,Stop making fun people jobs It matter someone ceo business company doctor fry cook reta,1539204663657
192,,,0,0,0,It damn movie,1539204663662
194,,,0,0,0,Her wan na eat a Me,1539204663666
195,,,0,0,0,If anyone looking head comms opportunity job advert I going mat leave year from,1539204663657
196,,,0,0,0,Nicki Nicki Nicki,1539204663663
197,,,0,0,0,If like different parts fandom guess That cool amp rad Be psyched like thing a,1539204662658
198,,,0,0,0,Centrism another term drummed Westminster village mean socialism different clothes,1539204662665
199,,,0,0,0,Agholor I know nt pretty lately I think s better percentage play,1539204664666
200,,,0,0,0,GREAT Green Bay supporting friend amp one greatest governors nation Scott prin,1539204664658
201,,,0,0,0,naked black girls fucking bedpost charlie david nude zack miri make porn ebony couple sex lanka,1539204664662
202,Olympic,,0,0,0,robert Man Olympic Park years,1539204664660
203,,,0,0,0,Jimmy Wiggins practice today,1539204664659
204,,,0,0,0,Sending lots love amp hugs peeps You awesome That,1539204664660
205,,,0,0,0,Halloween Bash Warehouse Of Horrors BKNY,1539204664658
206,,,0,0,0,releasing hours content week making one person feel like allowed take an,1539204664658
207,NationalHandbagDay,,0,0,0,It s NationalHandbagDay What purse essentials,1539204664660
208,,,0,0,0,Members attacked shot home addresses families live posted online accosted fam,1539204664662
209,,,0,0,0,One favorite things job simple thing giving away golf ball brings smile kid f,1539204664660
210,,,0,0,0,Click want see part LP,1539204664658
211,,,0,0,0,scared open thought porn yet opened discovered fact worse,1539204662658
212,inktober,Inktober2018,0,0,0,inktober day flowing Way simple ones Inktober,1539204664664
213,,,0,0,0,Camila last night via mmosqueda Instagram,1539204665661
214,,,0,0,0,Out Now No Talk Link Bio,1539204665662
215,,,0,0,0,tweep followed thank nobody unfollowed past day Thank,1539204665665
216,,,0,0,0,If someone tells truth like packaging would you,1539204665657
218,,,0,0,0,Taki Taki DJ Snake ft Selena Gomez Ozuna Cardi B LIKE Despacito Luis Fonsi Daddy Yankee ft J,1539204665658
219,BTSLoveYourselfTour,BTSinLondon,0,0,0,I LOVE THEM BTSLoveYourselfTour BTSinLondon,1539204665657
220,,,0,0,0,Life shit I alive healthy family friends alive healthy I got roof head an,1539204691663
221,WorldMentalHealthDay,ENDviolence,0,0,0,Powerful words We must support young people WorldMentalHealthDay ENDviolence BTStwt,1539204691658
222,,,0,0,0,Love ya night long Till crickets stop chirpin Girl I ai nt flirting I m certain I m working long,1539204692659
223,BTSLoveYourselfTour,BTSinLondon,0,0,0,I LOVE THEM BTSLoveYourselfTour BTSinLondon,1539204692666
224,,,0,0,0,Will Smith Shares First Aladdin Poster Teases Role As Genie,1539204692662
225,,,0,0,0,Driving school morning day dreaming perfect opening scene film introducin,1539204692659
226,,,0,0,0,I like know state law forbids local school boards putting text book fees o,1539204692663
227,VOTETheShack,,0,0,0,I voted The Shack VOTETheShack,1539204692664
229,,,0,0,0,plp thinking gone stop blessings God nobody stop,1539204692658
230,,,0,0,0,And skyward sword imagine motion controls sword shield,1539204692662
231,,,0,0,0,Um I think need read bit oil gas revenues comes Scottish waters,1539204692664
232,,,0,0,0,If could take anyone world dinner would Clairement crush,1539204692663
233,,,0,0,0,Lil Wayne amp Kendrick Lamar collab Mona Lisa The Carter V certified gold,1539204692657
234,,,0,0,0,Members team exhibited Entrepreneur Expo Minneapolis Central Library toda,1539204691658
235,periscope,Hokkaido,0,0,0,Watch periscope broadcast Lake Shikotsu Hokkaido Japan JpnScope morning walking downStep,1539204692657
236,,,0,0,0,Sober ass hell baby speak facts,1539204692660
237,,,0,0,0,Shocked Tesco CEO reread report misstated profits,1539204692664
238,,,0,0,0,Am certain panelists referring THEMSELVES They read besides back bottle labels and,1539204692658
239,,,0,0,0,The GOP trope That got Trump fascinating piece gaslighting Were Republicans consumed poli,1539204692666
240,,,0,0,0,risking shit seeing grades,1539204665659
241,,,0,0,0,A trillion thank Ninja Paws Rescue saving Ray he gets loving furever home,1539204665664
243,,,0,0,0,Rookie Year Remake Is Happening Fox,1539204665658
244,,,0,0,0,BC pipeline blast risks Washington natural gas shortage,1539204662661
245,,,0,0,0,Uk guys stingy They buy one drink bar act like paid rent owe Move,1539204666658
246,,,0,0,0,When tings done loose everyone city get white boyfriend lol,1539204666664
247,,,0,0,0,Halloween costume sorting becoming slight nightmare,1539204666662
249,,,0,0,0,Before conclusion proceedings providing grounds publishing fake books booklets Institu,1539204666666
250,,,0,0,0,This guy undefeated crazy shit I ca nt breathe,1539204666661
251,,,0,0,0,you angry texting finest,1539204666660
252,TheApprentice,,0,0,0,Khadija Kim JongUn Do nt know Must done something right Rest UK TheApprentice,1539204666659
253,,,0,0,0,She said YES Congratulations Reese Sarah,1539204666660
254,Wendover,Utah,0,0,0,cheap hotel search Western Ridge Motel USD Wendover Utah Suffolk Family holidays United,1539204666664
255,,,0,0,0,Liam Neeson walks onto set horse,1539204666665
256,,,0,0,0,Come join us tomorrow Prospect Park first ever BROOKLYN RUNS K hosted Brooklyn Chamber Commerce Pr,1539204666660
257,,,0,0,0,Prime Minister today NHS fewer mental health nurses Stigma undeniably costs lives do,1539204666658
258,,,0,0,0,Mark Ruffalo goes rampage Hulk Avengers Infinity War despite advocating rampaging bestial creatures htt,1539204666663
259,,,0,0,0,New York City Just Passed GenderNeutral Birth Certificate Law,1539204693659
260,,,0,0,0,I know sure islands Antiguan guys loyal,1539204693662
261,,,0,0,0,LOOK AT HIS LIDDOL QTIP FISTIES BANGING ON HIS LIDDOL HEAD AND CHEST IVE HAD ENOUGH KIM SEOKJIN I HAVE HAD IT UP TO HERE YOU,1539204693657
262,,,0,0,0,You never see dating nigga younger,1539204693661
263,,,0,0,0,I m sure might take interest area TBI h,1539204693658
264,,,0,0,0,Glory God Amen God bless,1539204693666
265,BTS,BTSinLondon,0,0,0,HE IS SO PERFECT OMG I AM CRYING BTS BTSinLondon,1539204693657
266,,,0,0,0,I like affection Love meeee Physically verbally mentally SPIRITUALLY,1539204693659
267,theapprentice,,0,0,0,alan sugar blocked twitter years ago drew xox theapprentice,1539204693666
269,,,0,0,0,President Donald Trump explains Hurricane Michael It like big tornado,1539204693666
270,,,0,0,0,The one hat gt gt gt gt gt gt gt gt gt,1539204693664
271,,,0,0,0,BTS PERFORMING THEIR GREATEST TITLE TRACK,1539204693659
272,,,0,0,0,But look like seen better,1539204693665
273,,,0,0,0,We put eachother place love Dnt nervous ur bringing new life bra,1539204693661
274,,,0,0,0,hope girls bullied school sleep better tonight knowing whacked quotes importance me,1539204694664
275,,,0,0,0,This preexisting condition It human It children grandchildren It nat,1539204694659
276,,,0,0,0,Hi If nt yet use following link email MP support GRA reform awf,1539204694658
277,,,0,0,0,shownu like channing tatum sk,1539204694663
278,,,0,0,0,We d love check us ScaleGrid MongoDB hosting Fully managed D,1539204694661
279,,,0,0,0,current mood easily get mad nothing,1539204694666
280,,,0,0,0,HE S SO CUTE DANCING ALONG TO THE CHOREO FROM HIS CHAIR MY HEA,1539204666664
281,,,0,0,0,first retweets I send code Royale bomber RETWEET FOLLOW ME Comment system,1539204666666
282,,,0,0,0,Bad Santa worst movie ever created ever attempt level Balto absolute animal,1539204666662
283,,,0,0,0,Probably ran space forgot break political power fossil fuel industry,1539204666665
284,BlakeShelton,TheCountryArtist,0,0,0,Bless vanity fair party BlakeShelton TheCountryArtist PCAs,1539204666657
285,,,0,0,0,It s Avengers Register Vote,1539204666659
286,,,0,0,0,Do want NAUGHTY join HERE FREE,1539204666662
287,,,0,0,0,Genoa bridge victims honoured Italy friendly,1539204666659
288,PMQs,,0,0,0,Theresa May saying austerity big Tory con Today Prime Minister s Questions PMQs,1539204666662
289,,,0,0,0,people followed automatically checked,1539204667658
290,,,0,0,0,That s age discrimination serious problem seniors country What matters quality min,1539204667659
291,,,0,0,0,I think whole thing Russian collusion involved Russian collusion it,1539204667658
292,,,0,0,0,Your courage activist modelling physical fitness leadership elder greatly inspired oc,1539204667661
294,,,0,0,0,I hate telling people feel cause always try make feel bad way feel misunderstand get ma,1539204667664
295,,,0,0,0,This beyond fucked bilingual department apparently wo nt budge So I supposed script math p,1539204667661
296,,,0,0,0,Unfollowers allowed If less k followers retweet Retweet fast Follow everyone Retweets,1539204667664
297,,,0,0,0,Wow Look I found If childrens book authors YA writers want tackle Lois Weber,1539204667662
298,,,0,0,0,god hongbin looks good drama ooffffffff,1539204667658
299,,,0,0,0,jonah loves u moreeee,1539204667661
300,,,0,0,0,It wins losses count,1539204667658
301,,,0,0,0,videos sex massage young thai sex daniella Photos machine thai tubes porno sex clips Fr,1539204667666
303,,,0,0,0,Bill Clinton s Sexual Assault Allegations Are Different Hillary Says The difference husband true,1539204667657
304,,,0,0,0,Do people still play Pokemon Go,1539204694658
305,,,0,0,0,Um hi case anyone missed memo I miss much,1539204694666
306,,,0,0,0,People feel way treat treating,1539204694658
307,,,0,0,0,Jimmy Butler practice,1539204694658
309,FYI,fortnite,0,0,0,FYI My mind simple enough get find whole fortnite fortnite thing even mildly,1539204694665
311,psat,psatmemes,0,0,0,psat psatmemes Zia Thank Sylheti people,1539204694657
312,,,0,0,0,conor bite someones ear,1539204694664
313,,,0,0,0,Belgium First Islamic State Europe Leaders Belgium s ISLAM Party openly brag turning Belgium Islamic St,1539204694665
314,,,0,0,0,Her insults deplorable irredeemable become incitements civil Republicans Time to,1539204694658
315,Georgia,NewYork,0,0,0,Georgia lose state NewYork California money If vote StacyAbrams EXACTLY WHAT YOU ARE D,1539204694666
316,,,0,0,0,The boys back,1539204694663
317,,,0,0,0,WKDfm DJMariaG playing Johnny Mathis Wonderful Wonderful Live Legal Loud Internet Radio,1539204695657
318,,,0,0,0,The key success The Lucas Torreira effect,1539204695664
319,,,0,0,0,Turn read receipts pussy ignore wit yo chest,1539204695665
320,,,0,0,0,I charges Will let know,1539204695666
322,,,0,0,0,age one tell voice angel,1539204695658
324,WKWIN,,0,0,0,Want win new Navy Foray Tracksuit Follow Like amp Reply size WKWIN,1539204695665
326,,,0,0,0,Yes You nailed bad tooling bad training etc,1539204695659
327,,,0,0,0,made name America terms,1539204695666
328,,,0,0,0,Athlete mad whole different type mad I promise,1539204695666
329,,,0,0,0,Round drop point home vs,1539204695665
330,,,0,0,0,Exercise Is Medicine Presents Field Day Oct,1539204696658
331,,,0,0,0,President Trump EXPLOSIVE FEMA Press Briefing Hurricane Michael Pre via,1539204696658
332,,,0,0,0,Yooooo got surgery undo surgery Big shouts Dr CTRL Z,1539204696662
333,,,0,0,0,Trump impeding peace Koreas I think s underestimating power,1539204696663
334,OnPatreon,,0,0,0,Support Mr Bond OnPatreon,1539204696664
335,pacsunmens,,0,0,0,Logo love Kappa pacsunmens,1539204696663
336,,,0,0,0,texas last day register vote Don let man eat son,1539204696663
337,,,0,0,0,An amazing stop warm heart Africa last week The staff amp children Chipala Primary School filled w enthusiasm,1539204696664
338,,,0,0,0,Lmao I wish luck fines ll getting camping already The rules clearly said pm,1539204697658
339,WorldMentalHealthDay,,0,0,0,Balloons shoes hard questions trigger subject making meme WorldMentalHealthDay,1539204697664
340,,,0,0,0,today birthday word one fav Ts make even happy,1539204697664
341,,,0,0,0,Y please share pray find,1539204697664
342,,,0,0,0,Oh sleep The sleep hard hurts Sleep hard like momma back whooping ass Sl,1539204697666
343,,,0,0,0,lana del rey rihanna amp drake,1539204697661
344,,,0,0,0,bottles gin wall,1539204697659
345,,,0,0,0,Am I coming,1539204697666
346,,,0,0,0,FLASHBACK The spiked Mount Union last night The Muskies led triple,1539204697661
348,BTSINLONDON,,0,0,0,moment Jimin realised Jungkook started crying BTSINLONDON,1539204697663
349,,,0,0,0,My best work far,1539204667665
350,,,0,0,0,MA DesertStrike Giveaway Enter Visit,1539204667661
351,,,0,0,0,hey know concert tickets nt protected Fan Guarantee Yesterday,1539204668657
353,,,0,0,0,This currently funniest video internet,1539204668660
354,,,0,0,0,Better watch wish,1539204668664
355,,,0,0,0,Jeez man women fucking gorgeous,1539204668664
356,,,0,0,0,I wrote like Stan account But low key also I love u But someone knows I st,1539204668663
357,,,0,0,0,irregularz skinny boy idol literally negative ass,1539204668658
358,,,0,0,0,Calling Twitch streamers Create new HS account race gold Hallow s End prizing top,1539204668666
361,ATLStreetWearMarket,,0,0,0,Brand led ATLStreetWearMarket,1539204669658
362,PicYourGrit,VSUHC2K18,0,0,0,Even end near Valdosta grit stays strong PicYourGrit VSUHCK TheEndIsNear,1539204669661
363,,,0,0,0,I d really like know colds nt called hots cause like shit comes hell,1539204669666
364,,,0,0,0,Do I really sign prenup,1539204669662
365,,,0,0,0,What I learned Today PSAT How calculate head bee Don thank mother Wisconsin maki,1539204669665
366,,,0,0,0,This memorable one Group photo house band producers Ali Hamza Zohaib Kazi,1539204694657
367,,,0,0,0,Nobody shod even gim today,1539204697666
368,TheReignAlbum,Saturday,0,0,0,We dey REIGN TheReignAlbum Saturday,1539204697659
370,,,0,0,0,Don know taken long watch Snowfall soooo worth wait,1539204698666
371,,,0,0,0,imagine seeing systematic corruption injustice tragedy polarization happening world day then,1539204698659
372,,,0,0,0,Noncitizens may voted California primary,1539204698660
373,,,0,0,0,I m West Point grad amp Iraq vet w masters My dad Vietnam vet amp entrepreneur His dad mason His dad sharecropper His,1539204698663
374,,,0,0,0,Mental illness indirectly affects point life Tonight CN Tower lit purple support World Mental,1539204698658
375,,,0,0,0,Most streamed female artists time globally Rihanna Ariana Grande Sia Beyonc Nicki Minaj Ad,1539204698659
376,,,0,0,0,got damn ocean crashed,1539204698662
377,,,0,0,0,News Florida Thirteen men including former military police officer cook Disney resort arrested an,1539204698658
378,,,0,0,0,Y propaganda end abortion nothing help prenatal care anything baby born h,1539204698661
379,CleanerCars,,0,0,0,To From Yolanda Subject CleanerCars,1539204698665
381,,,0,0,0,Unpopular opinion Home Wreckers exist amp home wrecker could person allowed out,1539204698662
382,,,0,0,0,still nt understand people extremely pressed least re getting,1539204698666
383,,,0,0,0,Y I think cute privilege got free donuts,1539204698657
384,Endless_Trails,,0,0,0,Reveling resting heads October golden shoulder season EndlessTrails,1539204698660
385,trenchparty,,0,0,0,I WISH SHE KNEW YOU trenchparty,1539204699666
386,,,0,0,0,How many lesbians actually wan na marry woman raise family two moms,1539204699666
387,,,0,0,0,He s Republican They nt believe obtaining consent,1539204699657
388,,,0,0,0,Us My husband duck hunting right freezer I freezers ALL full winter I a,1539204669657
389,,,0,0,0,I m home lol,1539204669657
390,,,0,0,0,child smells weed skunk nearby adult smells skunk lmao somebody smoking dank as,1539204669664
393,,,0,0,0,Will I finish semester finish Tune later find,1539204669665
395,,,0,0,0,Why specifically anime avatars socially inept,1539204670660
396,FantasticBeasts,WizardingWednesdays,0,0,0,Nagini s story begins FantasticBeasts WizardingWednesdays,1539204670659
397,MichaelTLH,,0,0,0,On phone providing updates continuing open lines communication regarding MichaelTLH,1539204670664
398,,,0,0,0,Takeoff releasing solo album soon Quavo,1539204670657
