,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,entities.hashtags.5.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
140,,,,,,,0,0,0,Next scheduled hashtag game pm ET hosted,1539202507661
141,TheFastShow,,,,,,0,0,0,Rowley Birkin QC whole thing made matchsticks TheFastShow,1539202507663
142,,,,,,,0,0,0,That upper cut nite nite lucky missed,1539202507665
143,,,,,,,0,0,0,happy indigenous people s day reminder christopher columbus dipshit scumbag I would forcefeed literal,1539202507663
144,,,,,,,0,0,0,Download free guide get tips resources deciding whether partnering outside billing co,1539202507662
145,,,,,,,0,0,0,Somebody still nt heard Please keep sharing,1539202507661
146,,,,,,,0,0,0,By removing party power There ways remove leader chan,1539202507662
147,,,,,,,0,0,0,one enjoys cleaning absolutely hates someone tells,1539202507659
148,,,,,,,0,0,0,See Bob Jacobson Taxologist Year award winner makes every Thomson Reuters SYNERGY User Conferen,1539202507663
149,,,,,,,0,0,0,A reliable leading indicator world least affordable housing market sending sell signal first,1539202507663
150,,,,,,,0,0,0,I wear purple scrubs,1539202507665
151,,,,,,,0,0,0,Java Developer JavaJEE Developer Ref No Location Brooklyn New York Position Type Contract This oppor,1539202507666
152,,,,,,,0,0,0,Wisconsin Kansas Tennessee Indiana Mississippi Georgia Virginia It s insane NOT WITHOUT AGENDA to,1539202508664
153,trenchparty,,,,,,0,0,0,THIS BEAT IS A CEVEMOCOL trenchparty,1539202508661
155,,,,,,,0,0,0,Note self Just pray let go,1539202508666
156,,,,,,,0,0,0,No decent surgeon would proceed without informed consent WATCH absolutely right say the,1539202508662
157,,,,,,,0,0,0,What one try week New Pornstar Martini Tree New Ruby Woo Sharer Cocktail Do nt forget RETWEE,1539202508659
158,,,,,,,0,0,0,Me enjoying October heat lowkey fearing global warming issue,1539202508666
159,,,,,,,0,0,0,srav dao crushes confessed,1539202508659
160,,,,,,,0,0,0,The truth never sounded good He blocked I correcting po,1539202508665
161,Sculpture,sculptor,artist,,,,0,0,0,Sculpture Sea Nymph Stylised nude Modern marble Carving sculptor Michael Hipkins available artist,1539202508659
162,gridreliability,,,,,,0,0,0,signs new gridreliability contracts,1539202508663
163,Selfieforseb,,,,,,0,0,0,See soon u rat love u x Selfieforseb,1539202508665
164,,,,,,,0,0,0,Arnold Schwarzenegger called political opponents girly men He regrets,1539202508666
165,,,,,,,0,0,0,ISIS New Plans Get Rich Wreak Havoc,1539202507665
166,,,,,,,0,0,0,And s time rest,1539202509663
167,,,,,,,0,0,0,s primer CPTSD trigger warning illustrative mentions trauma causes,1539202509658
168,,,,,,,0,0,0,Was speed factor collision,1539202509660
169,,,,,,,0,0,0,love u ok IM SORRY,1539202509661
170,,,,,,,0,0,0,When sleeping alarm gone yet amount sleep getting suspicious,1539202509663
171,WorldMentalHealthDay,,,,,,0,0,0,It WorldMentalHealthDay Maybe story worth something Please talk please wait,1539202509659
172,,,,,,,0,0,0,My twitter life mention Tommy Robinson get called racist post picture Terry get reported bec,1539202509663
174,,,,,,,0,0,0,days put trust anyone,1539202509661
175,,,,,,,0,0,0,When Wolves mascot Wolfie genuine fight one Bristol City mascots Ashton Gate,1539202509658
176,,,,,,,0,0,0,We think gerardbutler would amazing Batman maybe origins story definitely Batman in,1539202509658
177,TopStories,,,,,,0,0,0,SHOCKING See happening death Baba Sala TopStories,1539202509658
178,Periscope,bts,btslondon,bts,,,0,0,0,LIVE Periscope bts btslondon bts love tour london,1539202509665
179,,,,,,,0,0,0,Bugger Bill You ve monumentally terrible writeranalystpundit DECADES Wrong time consi,1539202509658
180,,,,,,,0,0,0,Today s day Join Affinity Trailblazers The Care Plan community potluck Expect great conversation,1539202509661
181,,,,,,,0,0,0,Candace waking giant Keep great job,1539202509664
182,,,,,,,0,0,0,The goons sitting behind Wray sitting behind Strozk Rosenstein testified Did y,1539202509665
183,,,,,,,0,0,0,remember ask jeeves really existed google crazy,1539202510659
184,,,,,,,0,0,0,Andrew Gillum coming extremely gubernatorially,1539202510661
185,,,,,,,0,0,0,I love you twice Tanzania,1539202510657
186,,,,,,,0,0,0,know eat one place much see face know order,1539202510663
187,HeidiHeitkamp,,,,,,0,0,0,Hey HeidiHeitkamp A way around voter id BS upheld scotus kangaroo kkk,1539202510665
188,,,,,,,0,0,0,AAAS STPF seeking applicants Bring expertise government join influential network alumni Learn,1539202510660
189,,,,,,,0,0,0,mental health may invisible real nt struggle silence make sure reach ones,1539202510658
190,,,,,,,0,0,0,Those thick FILAs horrible,1539202510664
191,,,,,,,0,0,0,You get play worlds greatest keeper,1539202510661
192,,,,,,,0,0,0,Happy Birthday David Lee Roth,1539202510664
193,,,,,,,0,0,0,So many people never knew us happy help See community comes together little girl ca,1539202510657
197,,,,,,,0,0,0,Earlier year spoke research cancer diagnosis a,1539202510666
198,,,,,,,0,0,0,My boyfriend soooooo big amp bad goin bed wan na lil spoon huh,1539202511660
200,,,,,,,0,0,0,bible said adam eve Elma feeling Elma,1539202511663
201,,,,,,,0,0,0,With votes counted voting split geographically Red Haddad Green Bolsonaro,1539202511664
202,,,,,,,0,0,0,Jimin popping bubbles Serendipity oh man adore,1539202511657
203,,,,,,,0,0,0,You ever spell word right shit look weird asf,1539202511658
204,,,,,,,0,0,0,reached maximal love levels,1539202511665
205,,,,,,,0,0,0,Obama State Dept George Soros match made hell JUDICIAL WATCH Tom Fitton Reveals Obama State Dept Worked Hand,1539202511659
206,,,,,,,0,0,0,Oh said makeup makeup,1539202511665
207,,,,,,,0,0,0,President presided Federal Executive Council FEC meeting Council Chamber State House Abuja,1539202511663
208,,,,,,,0,0,0,hi need code two tickets indianapolis show bandito tour,1539202511666
209,,,,,,,0,0,0,Social murder Doug Ford government Excellent piece We need name expli,1539202511662
210,,,,,,,0,0,0,Hey see December,1539202511661
211,,,,,,,0,0,0,The show funny tragic heartfelt ridiculous strangely intoxicating combination,1539202511661
212,,,,,,,0,0,0,Tik tok best thing internet thread agree,1539202511658
213,Inktober,Inktober2018,Inktoberday10,batman,,,0,0,0,Inktober day Catwoman We re rd month Inktober Inktoberday batman,1539202511659
214,,,,,,,0,0,0,dont hmu Localz blow,1539202511663
215,,,,,,,0,0,0,glad prison break Netflix Joseph binge watch AGAIN,1539202511666
216,,,,,,,0,0,0,If reason let disgusting type HUMOR twist kids intil thin,1539202511657
217,,,,,,,0,0,0,RIPNDIP ICE CREAM Feat,1539202511657
218,AMAs,NCT127_Regular_Eng,NCT127_Regular_Irregular,NCT127,NCT,,0,0,0,The red carpet AMAs NCTRegularEng NCTRegularIrregular NCT NCT,1539202511664
219,,,,,,,0,0,0,gon na bed tonight,1539202512661
220,,,,,,,0,0,0,got damn ocean crashed,1539202512660
222,,,,,,,0,0,0,Kept real start got walkin like I m god,1539202512658
223,,,,,,,0,0,0,Ayy I live near Germany Let s go,1539202512665
224,,,,,,,0,0,0,I bested Rider,1539202512665
226,,,,,,,0,0,0,Ethics Complaint Filed Against Secretary State Brian Kemp,1539202512665
227,,,,,,,0,0,0,kinda want make pokesona andor tanuki sona,1539202512662
228,,,,,,,0,0,0,Ladies Gentleman live close affiliates make sure join stream show love,1539202512663
229,,,,,,,0,0,0,stop addressing everything amp let mad fuck em,1539202512664
230,,,,,,,0,0,0,How To Have An AtHome Spa Night via,1539202512658
231,TheApprentice,,,,,,0,0,0,If want master class not leadership stick TheApprentice pronto I idea p,1539202512660
232,,,,,,,0,0,0,I got bottle last week double dipped It blue wax red Hope,1539202512657
233,institch,,,,,,0,0,0,institch OMG It s time crossstitching phone,1539202512660
234,,,,,,,0,0,0,Bball Forest Park rec,1539202512661
235,,,,,,,0,0,0,I WANT TO SHOVE A WHOLE GUITAR UP MY ASS,1539202513659
236,,,,,,,0,0,0,The last thing Satan wants us publicly thankful salvation He get us take granted see,1539202513662
237,,,,,,,0,0,0,I still believe,1539202513661
238,,,,,,,0,0,0,Cristiano Ronaldo s lawyer released statement regard accusations client,1539202513665
240,,,,,,,0,0,0,Best Book Light Ive Had So Far I complained years nobody yet produced perfect book light This i,1539202513665
241,,,,,,,0,0,0,Imma overall pure lock foot sg,1539202513660
242,,,,,,,0,0,0,From pm pm ET pm pm PT join session s First kind tuit,1539202513665
243,,,,,,,0,0,0,When nt friend play catch,1539202513665
246,,,,,,,0,0,0,We used turn get wet really hot outside fire department pol,1539202513664
247,,,,,,,0,0,0,Sorry need emergency pod dissecting Wolves situation asap,1539202513664
248,,,,,,,0,0,0,Brands Society Change Agent,1539202513661
249,,,,,,,0,0,0,Patch Highlights delivered The return Junkenstein s Revenge Reforged Torbjrn Hero Balance Updates Colorbli,1539202513659
250,,,,,,,0,0,0,Emergency services starting put together search rescue efforts Will probably head soon Very limited,1539202512660
251,,,,,,,0,0,0,What supposed give mediocre dicc s gone change size dicc feel,1539202514659
252,,,,,,,0,0,0,Happy th Birthday Mya,1539202514665
253,inktober,inktober2018,flowing,sketch,water,wave,0,0,0,Inktober Day Flowing inktober inktober flowing sketch water wave unipin promarkers,1539202514661
255,,,,,,,0,0,0,It s much harder act anonymously today whether re hairdresser roundhousing girl Russian hit squad To,1539202514666
256,,,,,,,0,0,0,Walking beat Braintree town centre last three days Pc Marshall spoke lots nice folk arrests suppo,1539202514658
257,,,,,,,0,0,0,Join series influential industry experts Oct Present Future Blockchain AI London details,1539202514664
259,,,,,,,0,0,0,What beautiful eyes,1539202514657
260,,,,,,,0,0,0,This fun Bakari I hosting summit young black conservatives DC month I would like to,1539202514662
261,,,,,,,0,0,0,They announced concert Poland yesterday released tickets prices sadly typ,1539202514658
262,,,,,,,0,0,0,I wife kids badly struggle heat house ev,1539202514661
263,,,,,,,0,0,0,WE G O T T A,1539202514664
264,HuricaneMichael,,,,,,0,0,0,I think HuricaneMichael hit Chicago suburbs Funny,1539202514666
265,AMAs,,,,,,0,0,0,Well time AMAs edit AMAs Can tell one real,1539202514659
266,HurricaneMichael,,,,,,0,0,0,HurricaneMichael legit people The Panama City Beach Florida closed,1539202514662
267,,,,,,,0,0,0,swear whole gh u fool waa,1539202514662
268,jacobmdeboersays,,,,,,0,0,0,jacobmdeboersays s October PM,1539202515658
269,,,,,,,0,0,0,Tomorrow National sex day thing fucking life,1539202515664
270,,,,,,,0,0,0,omg fluff babies someone find home Goliath Gunther Gasket,1539202515660
271,,,,,,,0,0,0,tried take sick jumping photo landed entire face almost slid enjoy,1539202515659
272,,,,,,,0,0,0,R Training performance audits PBI inbound outbound mail package tracking systems,1539202515660
273,,,,,,,0,0,0,Extreme dildo anal intercourse rope BDSM teacher anal glori,1539202515657
274,,,,,,,0,0,0,NHL gt Washington Capitals FAV pour soutenir Bonne chance les frero s,1539202515666
275,,,,,,,0,0,0,Within next years Robert Mueller release report If Republicans still hold onto House Senate A,1539202515660
276,,,,,,,0,0,0,This one disgusting displays ever seen TV This beyond pale even nonexistent standar,1539202515659
277,,,,,,,0,0,0,Never seen meme accurate twitter ever,1539202515665
278,,,,,,,0,0,0,History judge us human rights abuses,1539202515657
279,,,,,,,0,0,0,We need sit honest conversation alcohol destroying us,1539202515657
280,,,,,,,0,0,0,Democrat responds Mitch McConnell characterizing thousands women across country ca,1539202515659
281,,,,,,,0,0,0,I m sure want guy Miami,1539202515659
285,,,,,,,0,0,0,To attract better become better You ca nt things expect change Transform mindset Upg,1539202515658
289,,,,,,,0,0,0,I still see wrong lmao ANY win good I still get point w Fa,1539202516657
290,,,,,,,0,0,0,Why schools teaching students taxes personal budgeting,1539202516660
291,,,,,,,0,0,0,Spanos Family Statement Passing Family Patriarch Alex Spanos,1539202516663
293,,,,,,,0,0,0,Beyond excited go Morphe store able PHYSICALLY use code James,1539202516666
294,,,,,,,0,0,0,art printed copy a match fuse thanks commissi,1539202516657
295,,,,,,,0,0,0,u ever want take nap nap doesnt want take u,1539202516666
296,BDL4LIFEENT,ARTISTS,PRODUCERS,MODELS,,,0,0,0,WE PROVIDE MAJOR PROMO FOR INDIE AISTS BDLLIFEENT IS THE LABEL MARKETINGPR FIRM FOR INDIE AISTS amp PRODUCERS amp MODELS,1539202514660
297,,,,,,,0,0,0,Kiss From Rose plays,1539202516663
298,,,,,,,0,0,0,Thanks feedback following,1539202516664
299,AMAs,,,,,,0,0,0,Loving moves AMAs,1539202516666
300,,,,,,,0,0,0,Fucking CNN fucking bullshit taking Eric Holder s fucking quote fucking context,1539202516664
302,,,,,,,0,0,0,That one ad World Championship Dont care twelve,1539202516662
303,,,,,,,0,0,0,That Who ready kid,1539202516664
305,,,,,,,0,0,0,Thursday pm National political correspondent discusses debut book THE RED AND THE BLUE The,1539202516660
306,,,,,,,0,0,0,US Citizens We Love When Thing Taste Like Other Thing,1539202517658
307,,,,,,,0,0,0,So Reflection Youth back get Reflection Adulthood,1539202517663
308,,,,,,,0,0,0,Let jersey mikes,1539202517662
309,,,,,,,0,0,0,Camila Cabello Fifth Harmony Members Purposely Seated Apart AMAs,1539202517663
310,,,,,,,0,0,0,Nah proper freaks Think I stick old school method,1539202517663
311,,,,,,,0,0,0,Get tide marker thingy works miracles removes stains,1539202517658
312,,,,,,,0,0,0,one person followed automatically checked,1539202517657
313,,,,,,,0,0,0,God forgive reading head,1539202517659
315,,,,,,,0,0,0,People coming Lana del rey My queen Could never real life,1539202517666
316,,,,,,,0,0,0,I added video playlist Blink Stay Together For The Kids Live At The Reading Festival,1539202517658
317,,,,,,,0,0,0,I random old man come today ask I hiring I said maybe experience To wh,1539202517664
318,,,,,,,0,0,0,The engine winds th final flight red Hawk yes ACTUAL FINAL time different r,1539202517659
319,,,,,,,0,0,0,DC October PM,1539202517658
320,EARN,EarnOnline,FreeSignUp,,,,0,0,0,EARN NOW EarnOnline SEE My profile link NOW FREE video Make k monthly FreeSignUp S,1539202517662
321,,,,,,,0,0,0,Time flies Spectacularly well greener pastures hit head exactly tw,1539202517661
322,,,,,,,0,0,0,Dassault document shows Reliance joint venture mandatory get Rafale jet deal says French journal Mediapart,1539202518660
324,,,,,,,0,0,0,Matching energies keep allat fwm nomo,1539202518659
325,,,,,,,0,0,0,Movie theater please silence phone Me taken phone silent since doublechecks,1539202518665
326,BTS,TheSong,IDOL,PCAs,,,0,0,0,Vote BTS TheSong IDOL PCAs,1539202518659
327,,,,,,,0,0,0,That lost election never gotten it,1539202518658
328,,,,,,,0,0,0,destroy lips gently,1539202518661
329,,,,,,,0,0,0,ya arguing ugly people,1539202518664
330,,,,,,,0,0,0,kinda shit hits u differently u divorced parents makes u feel type way,1539202518658
331,,,,,,,0,0,0,ik brain fuckin w,1539202518664
334,ShakespearePBS,,,,,,0,0,0,Shakespeareans amp Bardolators Join us evening thespian bliss ShakespearePBS p Friday In s,1539202518663
335,,,,,,,0,0,0,In wake losers releasing crap game Homerian Odyssey let us take moment remember a,1539202518661
336,TheApprentice2018,,,,,,0,0,0,At point MC Go Go parents get murdered infront This sound like comic book TheApprentice,1539202519665
337,,,,,,,0,0,0,You buy new xiaomisomething like bag towel even mi robot But ca nt use flagship phone like phone,1539202519658
339,,,,,,,0,0,0,JISUNG DID HIS DORAEMON IMPRESSION,1539202519662
340,,,,,,,0,0,0,Major changes announced two San Francisco premier visual arts organizations,1539202519660
341,,,,,,,0,0,0,Kemp office cancelled m voter registrations since Nearly k registrations cancelled alone,1539202519663
342,,,,,,,0,0,0,Wisdom better strength,1539202519661
343,,,,,,,0,0,0,unlocking phone th time minuets notifications,1539202519666
345,,,,,,,0,0,0,Police searching missing yearold girl failed return home school,1539202519663
346,,,,,,,0,0,0,JENO PATTING HYUCK S HEAD WHILE HYUCK HAS HIS HEAD ON HIS LAP IMFNCRUING,1539202519664
347,,,,,,,0,0,0,Very angry chicken,1539202519659
