,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,entities.hashtags.5.text,entities.hashtags.6.text,entities.hashtags.7.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
97,China,,,,,,,,0,0,0,US responds China deploying B Spirit Stealth Bombers Pearl Harbor reports VIDEO htt,1539201181661
98,,,,,,,,,0,0,0,Metropolitan Opera House World Opera Stage,1539201184661
99,brussels,belgium,,,,,,,0,0,0,Lovely afternoon singing De Madammen Lovely hosts xJJ brussels belgium,1539201186666
100,,,,,,,,,0,0,0,Jimmy Butler upset upset,1539201186663
101,,,,,,,,,0,0,0,And yes I dominate tf,1539201186665
102,,,,,,,,,0,0,0,I JFK I would simply ducked,1539201186662
103,,,,,,,,,0,0,0,might well poison water supply s alot humane,1539201186662
104,,,,,,,,,0,0,0,No dnt think total bezel less,1539201186665
105,,,,,,,,,0,0,0,This gif made feel STUPID uncomfortable,1539201186666
107,FiftyPlusFestival,,,,,,,,0,0,0,The FiftyPlusFestival draws closer Lots fun activities information available th November t,1539201186665
108,,,,,,,,,0,0,0,Apple trying erase American history In iPhone s Calendar app scroll October amp tap Columbus Day It will,1539201186661
109,,,,,,,,,0,0,0,im bored lol,1539201187658
110,,,,,,,,,0,0,0,Brazil Elections Neofascist candidate Jair Bolsonaro refusing take part TV debates face democratic,1539201187660
111,,,,,,,,,0,0,0,Job alert Asian American Writers Workshop,1539201187659
112,,,,,,,,,0,0,0,Jacob played Contact Daft Punk nd time,1539201187662
113,,,,,,,,,0,0,0,When I see security camera screen thing target self checkout,1539201187657
114,,,,,,,,,0,0,0,Jack Wants You To Listen Me Sing,1539201187659
115,,,,,,,,,0,0,0,Honestly hot dogs I eat They fireeee,1539201187660
116,,,,,,,,,0,0,0,Me going back girl header,1539201187666
117,,,,,,,,,0,0,0,Women arms probably tu,1539201187666
118,,,,,,,,,0,0,0,Day London starting I wish everyone lot fun Enjoy concert It s going amazing Danielle,1539201187661
119,,,,,,,,,0,0,0,Interior Secretary Ryan Zinke ordering end regulatory delays ShakeAlert earthquakedetection system,1539201187657
120,psat,,,,,,,,0,0,0,butterflies starting mile trip span days psat,1539201187657
121,,,,,,,,,0,0,0,She turned cants cans dreams plans Kobi Yamada How achieve dream FromDreamTo,1539201187661
122,,,,,,,,,0,0,0,Aw kookie still fully peform I guessing part performance Graham Norton since,1539201187660
123,,,,,,,,,0,0,0,No comment needed,1539201187657
124,,,,,,,,,0,0,0,stan Shane Dawson follow everyone retweets gain new mutuals,1539201187659
125,,,,,,,,,0,0,0,And yet Here I,1539201187662
126,,,,,,,,,0,0,0,He s gone full ManBaby I see,1539201187665
128,,,,,,,,,0,0,0,guys floated danced moonlight nearly lost already tears,1539201188658
129,,,,,,,,,0,0,0,This real question tbvh,1539201188658
130,,,,,,,,,0,0,0,start gyration bottles since ure bar,1539201188661
131,,,,,,,,,0,0,0,saw guy library cry five minutes phone alarm went stopped cryin,1539201188665
132,,,,,,,,,0,0,0,Me watching weather report bout tornado heading direction,1539201188663
135,,,,,,,,,0,0,0,know really mean loved hair changed u i,1539201188665
136,,,,,,,,,0,0,0,Weather alert Sardinia Cagliari red code Heavy rains floods,1539201188657
137,,,,,,,,,0,0,0,Departing Erie Pennsylvania I disappoint thousands people the,1539201189663
138,,,,,,,,,0,0,0,Departing Erie Pennsylvania I disappoint thousands people the,1539201189664
139,,,,,,,,,0,0,0,stan BTS follow everyone retweets gain new mutuals,1539201189665
140,dogs,Scottsdale,,,,,,,0,0,0,dogs BACKHOME Scottsdale AZ USA Wire Fox Terrier Oct,1539201189665
141,,,,,,,,,0,0,0,FOLLOW amp RETWEET TO ENTER JUMP FORCE CLOSED BETA CODE GIVEAWAY PSXB amp Watch video validate entry htt,1539201189658
142,NowPlaying,,,,,,,,0,0,0,NowPlaying Music We The Kings Just Keep Breathing,1539201189658
143,,,,,,,,,0,0,0,AAAAAAA senkiu re blessing,1539201189665
145,,,,,,,,,0,0,0,Russ sitting crowd cheering Thunder,1539201189659
147,,,,,,,,,0,0,0,good evening Mrs Hardy,1539201189658
148,,,,,,,,,0,0,0,Fresh Out Of Fucks,1539201189665
149,,,,,,,,,0,0,0,Friendly lot us Northern bunch,1539201189665
150,,,,,,,,,0,0,0,Riggsy distance truthers upset Plz address,1539201189660
151,,,,,,,,,0,0,0,This newspaper broke Watergate,1539201189665
152,GameInsight,ParadiseIsland2,,,,,,,0,0,0,Great I ve played Paradise Island days row GameInsight ParadiseIsland,1539201189664
153,,,,,,,,,0,0,0,This Sid He got famous years ago holding piece pizza Wanted let everyone know still thriving,1539201189665
154,,,,,,,,,0,0,0,Let s whatever get keep story alive It receive attention Is,1539201189660
155,,,,,,,,,0,0,0,Great Now I borrow money buy Jimmy Butler jersey I excuse say whatever I feel lik,1539201189661
156,,,,,,,,,0,0,0,That wrap We argued behalf clients rights hearing ICE able lock people years,1539201189663
157,,,,,,,,,0,0,0,SHARING THE LIPSTICK,1539201190666
158,,,,,,,,,0,0,0,The relationship I right seriously one I always wanted,1539201190665
159,,,,,,,,,0,0,0,About start GoFundMe I get corgi puppy,1539201190663
160,,,,,,,,,0,0,0,I need massage whole body hurting pretty damn good crash,1539201190661
162,,,,,,,,,0,0,0,She sucking soul making weak,1539201190665
163,,,,,,,,,0,0,0,yall dumbasses voted harambe aint forget,1539201190664
164,,,,,,,,,0,0,0,What stupid selloff great smart investors,1539201190657
165,cannabis,,,,,,,,0,0,0,Free flowers cannabis become match lights right flowers fire friend s addictions l,1539201190659
166,GuessTheAmazonPrice,,,,,,,,0,0,0,obvious opportunity win iphone companions join fabulous contest GuessTheAmazonPrice AmazonGreatIndianF,1539201190660
167,,,,,,,,,0,0,0,Then sijui Rengcom I swear I nearly died fright one night I boarded thing Kisii Nairobi,1539201190664
169,,,,,,,,,0,0,0,I read I first published indeed brilliant,1539201190658
170,,,,,,,,,0,0,0,Never fold never speak I told,1539201190658
171,,,,,,,,,0,0,0,I packing bathing suits,1539201190664
172,,,,,,,,,0,0,0,That well said I agree But still stands everything pointed character flaws are,1539201190658
174,GoBlue,,,,,,,,0,0,0,One player quickly emerging defensive scene GoBlue,1539201190662
175,,,,,,,,,0,0,0,Hi name Br,1539201190662
176,,,,,,,,,0,0,0,odd flex ok,1539201190664
177,,,,,,,,,0,0,0,sorry fuck immature enough make group chat literally hate someone,1539201191662
178,,,,,,,,,0,0,0,I ve loving decluttering organizational videos lately,1539201191663
180,greenwingteal,decoycarving,,,,,,,0,0,0,Dry Brushing taking advantage nice warm breeze even still Humid greenwingteal decoycarving,1539201191664
181,,,,,,,,,0,0,0,I disgusted Labour tonight They voted allow mud outside nuclear reactor Somerset dumped i,1539201191665
182,,,,,,,,,0,0,0,follow picked next retweet done currently followers,1539201191658
183,,,,,,,,,0,0,0,phone say im girl,1539201191666
185,,,,,,,,,0,0,0,I ca nt get,1539201191661
186,,,,,,,,,0,0,0,Tell bae coulda called dat,1539201191658
187,,,,,,,,,0,0,0,Footage Perry reaction,1539201191661
188,,,,,,,,,0,0,0,All October Breast Cancer Awareness Month,1539201191660
189,,,,,,,,,0,0,0,Blue Ivy whenever Beyonc mentions name,1539201192662
190,,,,,,,,,0,0,0,The DOL reported second quarter second quarter real wages American workers act,1539201192666
191,,,,,,,,,0,0,0,Jimmy Butler every time touches ball practice,1539201192658
192,,,,,,,,,0,0,0,congrats big sis Everyone s Big Sister s still mine first u suck,1539201192657
194,,,,,,,,,0,0,0,special guests The Raiderettes town see,1539201192659
195,,,,,,,,,0,0,0,Y thought kidding called Hoseok Sun proof manifesting powers,1539201192666
196,,,,,,,,,0,0,0,I m Nike VaporMax Party Entrance Box I bet come,1539201192657
197,,,,,,,,,0,0,0,Ppl mind business shows,1539201192661
198,Russian,agitprop,Ukrainian,,,,,,0,0,0,nd day row Russian agitprop discussing OMG Ukrainian parliamentary delegation singing Ukra,1539201192661
199,,,,,,,,,0,0,0,I want person re scared lose,1539201192660
200,Someone2Turn2,,,,,,,,0,0,0,I believe SomeoneTurn help build communities understand respect prioritiz,1539201192665
201,,,,,,,,,0,0,0,She s high powered attorney s client exmarine accused killing superior And thinks did,1539201192664
202,,,,,,,,,0,0,0,Y asking fall got winter instead lmao,1539201192662
203,,,,,,,,,0,0,0,Retweet move towel haha,1539201192657
204,,,,,,,,,0,0,0,It s important spread good vibes real life online,1539201193660
205,,,,,,,,,0,0,0,sweetener first song came mind kajsks,1539201193663
206,,,,,,,,,0,0,0,Cutting men penises would prevent pregnancies,1539201193657
207,,,,,,,,,0,0,0,This total disgrace My father uncles put lives line How dare,1539201193658
209,,,,,,,,,0,0,0,THE SMILE OMG PROTECT,1539201193661
210,,,,,,,,,0,0,0,yall ve never met ANYONE ANYONE lifetime s AS caring Jimin like man actually sprinted across fu,1539201193660
211,,,,,,,,,0,0,0,IF I DIDNT HAVE TO PAY RENT I WOULD BE A MILLIONAIRE,1539201193659
212,,,,,,,,,0,0,0,michael better gone,1539201193658
213,,,,,,,,,0,0,0,dont care costs watch Hard Knocks Minnesota Timberwolves id pay,1539201193660
214,,,,,,,,,0,0,0,odd flex ok,1539201193659
215,,,,,,,,,0,0,0,Your kind Bao town Stop bite check new mural Waiting State amp Division,1539201193664
216,win,giftcard,,,,,,,0,0,0,How make music We use power Enter chance win smartphone giftcard e,1539201193661
217,,,,,,,,,0,0,0,Wao amazing link click link know status,1539201193660
219,,,,,,,,,0,0,0,Scary bad Fire EVERY manager refuses answer TODAY,1539201193662
220,,,,,,,,,0,0,0,This whole minute clip worth watching Kamala Harris grills FBI Director Chris Wray Kavanaugh supplemental ba,1539201194659
221,,,,,,,,,0,0,0,Being kind trump supporters going fix literally anything I could give two fucking shits treating them,1539201194659
222,,,,,,,,,0,0,0,Connor released soon Please spread word All support appreciated,1539201194665
223,,,,,,,,,0,0,0,If mental health seen something important physical health would regulate magazines social media companie,1539201194658
224,finessegang,,,,,,,,0,0,0,gets like sometimes hoping works u finessegang,1539201194663
225,,,,,,,,,0,0,0,Every person near death experience decide improve every single way lives unlocked Tru,1539201194666
226,psat,psatmemes,,,,,,,0,0,0,Today I finally learned One million psat psatmemes,1539201194657
227,,,,,,,,,0,0,0,Gorgeous sexy back,1539201194661
228,,,,,,,,,0,0,0,Sally Inspired insta,1539201194662
229,KansasCity,,,,,,,,0,0,0,Today drinking Mansion Brew collaboration fellow KansasCity Crossroads neighbors,1539201194664
230,,,,,,,,,0,0,0,Guess I old pv I finna turn tf,1539201194663
231,InvasiveSpecies,,,,,,,,0,0,0,re going get bigger InvasiveSpecies Recordbreaking foot python captured South Florid,1539201194666
233,,,,,,,,,0,0,0,Sounds like awesome session,1539201195661
234,,,,,,,,,0,0,0,Stay safe Florida friends,1539201195658
235,,,,,,,,,0,0,0,NZ s new progressivism taking hold,1539201195660
236,,,,,,,,,0,0,0,The Young Bookkeeper s Assistant Thomas Dilworth Very Scarce,1539201195666
238,,,,,,,,,0,0,0,Secondary school couples busy planning study university finish time get married,1539201195666
239,,,,,,,,,0,0,0,ve reading m incredibly touched proud many wonderful followers spreadi,1539201196660
240,,,,,,,,,0,0,0,disappointments could dick appointments,1539201196664
241,xxx,cumtribute,,,,,,,0,0,0,Every single person rt fl get suprise DM Fingering pussy xxx cumtribute hornyt,1539201196662
243,,,,,,,,,0,0,0,You braver believe stronger seem nd tert,1539201196659
244,IFB,1FIRST,,,,,,,0,0,0,Follow IFB Like retweet Tweets Follow likes retweets Comment IFB FIRST I,1539201196662
245,,,,,,,,,0,0,0,I ate Playdoh first grade dare Jolly Rancher Are seriously,1539201196657
246,,,,,,,,,0,0,0,whoever voodoo doll take stuffing bitch trying lose weight lmao,1539201196660
247,,,,,,,,,0,0,0,Fuck keep fighting,1539201196659
248,PetSematary,,,,,,,,0,0,0,Sometimes dead better Watch official trailer PetSematary based terrifying novel In the,1539201196666
249,,,,,,,,,0,0,0,Allow introduce brand new Suicide Prevention Minister Jackie DoylePrice I m going reel vo,1539201196664
250,,,,,,,,,0,0,0,This new rifle optic basically guarantees one shot one kill,1539201196660
251,,,,,,,,,0,0,0,So terms pick immediately figure annoy people melodica ranks right recorder,1539201196658
252,,,,,,,,,0,0,0,Now Hiring Executive Director International Motor Racing Research Center Watkins Glen New York,1539201197659
254,Giveaway,Win,,,,,,,0,0,0,Giveaway Win exclusive Mini U kids hair styling bundle worth Simply follow,1539201197658
255,,,,,,,,,0,0,0,We proud You really big basketball heart,1539201197663
256,,,,,,,,,0,0,0,Katy Perry revealed decided take little break music I road like years,1539201197659
257,,,,,,,,,0,0,0,Pls say I love Dilara,1539201197659
258,,,,,,,,,0,0,0,Join live Podcast thriller author Deb Stevens talks The Serpent s Disci,1539201197662
260,,,,,,,,,0,0,0,Hi name Br,1539201197664
261,,,,,,,,,0,0,0,Just like Jihadi Eric Holder fights harm differing beliefs If nt submit sick dangerous i,1539201197664
262,Global2000,,,,,,,,0,0,0,These world s best employers Alphabet Microsoft Apple Global,1539201197660
263,Yankees,FuckBoston,Facts,,,,,,0,0,0,NY Fan Life Yankees FuckBoston Facts,1539201197663
264,,,,,,,,,0,0,0,ll probably never understand ll find peace,1539201197664
265,,,,,,,,,0,0,0,odd flex ok,1539201197657
266,,,,,,,,,0,0,0,Forgot watch Ufelani Ke ahlametse Khumbu,1539201198665
268,,,,,,,,,0,0,0,RETWEET agree The United States Department Homeland Security MUST designate ANTIFA terrorist organiz,1539201198664
269,,,,,,,,,0,0,0,Ok could green screen,1539201198659
270,,,,,,,,,0,0,0,The insanely paranoid wife Rand Paul said Friday upgraded home security system even sleeps a,1539201198658
271,Zakharova,Butina,US,FreeMariaButina,,,,,0,0,0,Zakharova We re outraged continuing defamation campaign Maria Butina US media FreeMariaButina,1539201198658
272,psat,,,,,,,,0,0,0,test proctor mins left me question psat,1539201198659
273,,,,,,,,,0,0,0,Thank jellypasta tipping BG Doggy amp Booty Cumshot custom You get here,1539201198661
274,,,,,,,,,0,0,0,My Niece playing A vocal beast making,1539201198663
275,,,,,,,,,0,0,0,hood nigga hooper right,1539201198659
276,,,,,,,,,0,0,0,To read last part article sleep,1539201198657
277,,,,,,,,,0,0,0,Taking much pollution air would make big difference We would mitigate America contributions cli,1539201199660
278,,,,,,,,,0,0,0,Somebody used line someone I decided use,1539201199657
279,,,,,,,,,0,0,0,u sleep stuffed animals u precious bitch energy,1539201199659
280,,,,,,,,,0,0,0,Negotiators Parliament Commission Council create text based terrible proposal But s still o,1539201199659
281,,,,,,,,,0,0,0,idiot called randomized clinical trial controlled placebo trick treatment,1539201199665
282,,,,,,,,,0,0,0,WOW Incredible video coming Hurricane Michael exploding house pieces Panama City Florida Source Aaron Ri,1539201199660
284,,,,,,,,,0,0,0,Intrepid politics reporter persistent questioner yall She drove hour half get ans,1539201199665
285,,,,,,,,,0,0,0,Jimmy Butler practice today,1539201199658
286,,,,,,,,,0,0,0,How I help,1539201199661
288,,,,,,,,,0,0,0,That intimate friends,1539201199662
289,,,,,,,,,0,0,0,You could walk away tickets playing savage bingo tonight,1539201199664
290,,,,,,,,,0,0,0,You sun moon stars,1539201200660
291,,,,,,,,,0,0,0,miss szn fortnite,1539201200661
292,,,,,,,,,0,0,0,Huge thank stars sky Love cutie,1539201200662
293,,,,,,,,,0,0,0,got damn ocean crashed,1539201200659
294,,,,,,,,,0,0,0,rt deal get rt plez help guys,1539201200657
295,,,,,,,,,0,0,0,You ca nt lie love My Girl,1539201200666
296,,,,,,,,,0,0,0,NEHS pick vote upcoming Friday night football game,1539201200660
297,,,,,,,,,0,0,0,LMAO IT IS COMEDY GOLD,1539201200657
298,,,,,,,,,0,0,0,This whole minute clip worth watching Kamala Harris grills FBI Director Chris Wray Kavanaugh supplemental ba,1539201200661
299,,,,,,,,,0,0,0,The vile disrespectful thing I ever seen The Red Sox fanbase ashamed,1539201200665
300,,,,,,,,,0,0,0,Now I Jack s voice I truly understand He asshole,1539201200663
302,,,,,,,,,0,0,0,My university recognising greatness,1539201200659
303,,,,,,,,,0,0,0,It getting real bro,1539201200658
304,,,,,,,,,0,0,0,Whew God I never able thank enough allowing son die Whew Love,1539201200659
305,,,,,,,,,0,0,0,Well wierdest thread ive ejaculated,1539201200662
306,,,,,,,,,0,0,0,Just flipping past BS ways,1539201200661
307,,,,,,,,,0,0,0,I thought ct,1539201201663
309,,,,,,,,,0,0,0,tried take sick jumping photo landed entire face almost slid enjoy,1539201201664
310,,,,,,,,,0,0,0,Yes twice I love x,1539201201664
311,,,,,,,,,0,0,0,WHYYYYYYYYYY would dentist take another patient WHEN WE WERE FUCKING DONE FOR THE DAY OMGGGGGGGGGGGGG,1539201201664
313,,,,,,,,,0,0,0,Congratulations Shep Garner signing Grand Rapids Drive Detroit Pistons GLeague affiliate P,1539201201664
314,,,,,,,,,0,0,0,Great tip thanks Had never thought ice cube s pesto,1539201201661
315,,,,,,,,,0,0,0,A powerful bestfriend inside talking nonsense,1539201201657
316,,,,,,,,,0,0,0,You re dismissing us re denial,1539201201666
317,,,,,,,,,0,0,0,True Although I sure one could make case Loki evil Thor,1539201201662
318,blackcrowes,agentsoffield,,,,,,,0,0,0,Great season blackcrowes agentsoffield,1539201201663
319,,,,,,,,,0,0,0,The whine let go waist sir,1539201201663
320,,,,,,,,,0,0,0,I wonder man obsessed like I,1539201201661
321,,,,,,,,,0,0,0,Question story Who Hey girl knife You totally stab frien,1539201201662
322,cindyism,lies,dishonesty,truth,game,quote,quotes,lifequotes,0,0,0,cindyism lies dishonesty truth game quote quotes lifequotes fact DISHONEST person IS like MIRRORED baseb,1539201201658
323,BrianKemp,,,,,,,,0,0,0,This shit must stop Lawsuits must filed Dems must whatever necessary THIS MONTH stop BrianKemp,1539201201664
324,,,,,,,,,0,0,0,scared open thought porn yet opened discovered fact worse,1539201201666
325,,,,,,,,,0,0,0,Who needs traffic lights Africans grew studying ants movement patterns,1539201201659
327,,,,,,,,,0,0,0,Double Titplay Alice Maja available site,1539201202658
328,,,,,,,,,0,0,0,GIRL I FOUND UR VIDEO BEING PLAYED ON MTV IM PROUD,1539201202658
329,,,,,,,,,0,0,0,sexual assault resource page titled We Believe Survivors,1539201202666
330,,,,,,,,,0,0,0,We chicken work loves attacking I let,1539201202660
333,Capricorn,,,,,,,,0,0,0,Capricorn enjoy spending time This reading book watching television listening music sle,1539201202664
334,,,,,,,,,0,0,0,OMG LOOK YALL,1539201202660
335,,,,,,,,,0,0,0,Defender Planets planet Parris Goebel mum,1539201202664
336,DMUMT,,,,,,,,0,0,0,DMUMT PO Day The War days PO DMUMT days PO till pm We exceeded days PO figure,1539201202662
337,inktober,,,,,,,,0,0,0,day tranquil inktober,1539201202666
338,,,,,,,,,0,0,0,It always little funny much money giant incumbent companies invest pushing line regulation ten,1539201202657
339,,,,,,,,,0,0,0,I nt get people say Halloween skins Do nt fit character nt sort point costumes Its,1539201202660
340,Lichfield,,,,,,,,0,0,0,First glimpse refurbished Lichfield church set become city s library arts space,1539201202661
341,,,,,,,,,0,0,0,What usher comes Lorenz murmured innocently,1539201203661
342,,,,,,,,,0,0,0,WHO S STILL LISTENING TO HOLD ME TIGHT TOMORROW AND LET ME KNOW THE HOLY TRINITY EVERYONE,1539201203659
343,,,,,,,,,0,0,0,people followed automatically checked,1539201203661
344,Sreesanth,KaranvirBohra,NehhaPendse,BiggBoss12,BB12,,,,0,0,0,I request Sreesanth fans vote KaranvirBohra NehhaPendse ko bahar nikalo yr BiggBoss BB,1539201203665
345,,,,,,,,,0,0,0,You finna drop outta college Me,1539201203662
346,GoSparks,,,,,,,,0,0,0,Breaking Sparks joins Turner Sports NBA amp NCAA Commentator Full release below GoSparks All,1539201203657
347,HurricanMichael,,,,,,,,0,0,0,Oh God us done Florida getting wrecked HurricanMichael right,1539201203664
