,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,entities.hashtags.5.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
122,,,,,,,0,0,0,BREAKING Ghana vs Sierra Leone AFCON Qualifiers cancelled Sierra Leone failed meet FIFA requirements,1539200288665
123,,,,,,,0,0,0,Did u read comic,1539200288661
124,,,,,,,0,0,0,I NEED A KOREAN LANGUAGE TEACHER ILL TEACH YOU NATIVE ENGLISH amp MY BAD HILIGAYNON SKILLS HAHAHAHAHA,1539200288658
125,,,,,,,0,0,0,New Breed via,1539200288663
126,,,,,,,0,0,0,natural happened early red velvet s career general public nt understand,1539200288665
127,,,,,,,0,0,0,stan Liam Payne follow everyone retweets gain new mutuals,1539200288664
128,,,,,,,0,0,0,relationships always days person struggle u suck pick cause nee,1539200288658
129,,,,,,,0,0,0,Lana Del Rey speaking Azealia,1539200289658
130,queenbee,,,,,,0,0,0,We scored Yay Go gabby queenbee,1539200289658
131,,,,,,,0,0,0,Tomorrow National sex day thing fucking life,1539200289663
132,KeepTexasRed,,,,,,0,0,0,Packed house hear Mrs Heidi Cruz speak Midland County Republican Women s lunch KeepTexasRed,1539200289664
133,,,,,,,0,0,0,Jungkook dancing attending choreography chair adorable thing I ever seen life please,1539200289658
134,MPN,Anitta,SelenaGomez,Anitters,AnittaGata,Medicina,0,0,0,rodgerbaker MPN Anitta SelenaGomez Anitters AnittaGata Medicina MaiaReficco HotelTransilvania PCAs,1539200289663
136,,,,,,,0,0,0,How many need get free PS shipping included,1539200289663
137,,,,,,,0,0,0,I bet oxygen CRISP shit,1539200289658
138,flwx,Michael,MichaelTLH,,,,0,0,0,Gust mph recorded Tallahassee International flwx Michael MichaelTLH,1539200289664
139,,,,,,,0,0,0,To gauge severity threats growth one must ask governments could respond risks realized wid,1539200289659
140,,,,,,,0,0,0,Home Depot Craft Free month activity kids via,1539200289666
141,,,,,,,0,0,0,Thursday drained Need sleep reboot,1539200289659
143,,,,,,,0,0,0,Ted Cruz Chickens Out Of Televised Debate Beto O Rourke Will Be Onstage An Hour By Himself via,1539200289663
144,,,,,,,0,0,0,When Joon released Change cue start revolution sleeping got ta postpone everything,1539200290663
145,,,,,,,0,0,0,Think handle eruption Daddy Dom Entei Bi Ships w SuicuneChem NSFW Detailed OWNS NO A,1539200290661
146,,,,,,,0,0,0,The people telling yell senators people scream food service workers like forgetting t,1539200290666
147,PCAs,TheGroup,BTS,,,,0,0,0,everyone please shower jungoo love warmth cute PCAs TheGroup BTS,1539200290661
148,,,,,,,0,0,0,I despise sky embracing I hate moon illuminates you Airplane,1539200290657
149,,,,,,,0,0,0,Follow everyone Likes Retweets,1539200290665
150,,,,,,,0,0,0,Democracy means debating compromising participating shared institutions honoring rights needs a,1539200290663
151,,,,,,,0,0,0,When girl tells school pops fuckin wit side stairwell,1539200290662
152,,,,,,,0,0,0,Indeed Republicans getting mobbed Democrats fact locked,1539200290666
153,,,,,,,0,0,0,If tweet gets retweets I post another video body showing,1539200290658
154,CareBears,CareBros,,,,,0,0,0,Hold Up There Halloween Care Bear Now WANT Time game disappearing bears CareBears CareBros,1539200290665
155,,,,,,,0,0,0,person smells like updog always embarrassed ask questions haha yeah,1539200291658
156,,,,,,,0,0,0,We said goodbye today students visiting Harrison sister school China What great,1539200291665
157,,,,,,,0,0,0,totally get feeling love many including xx,1539200291657
158,lullaby,,,,,,0,0,0,MC Why u make lullaby language English Korean Chinese Spanish Cause s present solo song s n,1539200291660
159,Mexico,Florida,,,,,0,0,0,A look houses Mexico Beach Florida look like right This follow previous clip posted They,1539200291658
160,,,,,,,0,0,0,As Nostradamus predicted In land Indius Narendrus Modius becomus Middle Manus Ambanius Relianceus,1539200291659
161,,,,,,,0,0,0,Down forest We ll sing chorus One everybody knows Hands held higher We ll fire Singing songs nobody wrote,1539200291660
162,,,,,,,0,0,0,We ll miss Chris,1539200291658
163,,,,,,,0,0,0,Massage sex teen begs dad cum tamanna hardcore fucking images lela star oiled,1539200291661
164,,,,,,,0,0,0,On website That seems normal,1539200291663
165,,,,,,,0,0,0,Like crap goose,1539200291665
167,,,,,,,0,0,0,amp goons october st,1539200291662
168,,,,,,,0,0,0,Too bad Lyft I like take home,1539200292663
169,1950swomen,,,,,,0,0,0,Thank supporting swomen Very Best Wishes also,1539200292662
170,Saudi,Tunisian,,,,,0,0,0,VIDEO Saudi Tunisian Air Forces conclude first joint air exercise,1539200292657
171,,,,,,,0,0,0,stands up WHO HERE LIKES SAM AND COLBY cricket noise,1539200292664
172,,,,,,,0,0,0,army s Ikea,1539200292665
173,,,,,,,0,0,0,After talks fell apart weekend Miami s still pursuing discussions Minnesota Jimmy Butler trade sources tell E,1539200292661
174,,,,,,,0,0,0,someone compliments believe mirror,1539200292659
175,,,,,,,0,0,0,Wow talented guy Master masters,1539200292659
176,,,,,,,0,0,0,Thanks man true embodies happiness innocence She burst,1539200292663
178,,,,,,,0,0,0,But chest deserves freed,1539200293658
179,,,,,,,0,0,0,I please stay good mood one whole day,1539200293666
180,,,,,,,0,0,0,Part Coming THURSDAY sorry delay health issue set back bit thanks nice tweets last night,1539200293658
181,,,,,,,0,0,0,Supreme Court also ruling Gambling Against US could drop a,1539200293662
182,,,,,,,0,0,0,That kind question They sure,1539200293664
183,,,,,,,0,0,0,sheeit ll take anyway,1539200293657
184,,,,,,,0,0,0,It rare I leave yes I lost head,1539200293659
185,,,,,,,0,0,0,She one corrupt ANC allowed stealing happen A nasty piece work,1539200293659
186,,,,,,,0,0,0,person smells like updog always embarrassed ask questions haha yeah,1539200293657
187,,,,,,,0,0,0,taekook cutest soul twins universe,1539200293666
190,,,,,,,0,0,0,UK EXOL even stormzy,1539200293657
191,horny,teen,underage,jailbait,nudes,nudetrade,0,0,0,Rt fl join horny teens group chat horny teen underage jailbait nudes nudetrade sexting porn horny,1539200294659
192,,,,,,,0,0,0,I going let slide bc I cherish friendship,1539200294657
193,,,,,,,0,0,0,thank really aiming look accessibleapproachable yet commandingauthoritative wiseknowledg,1539200294660
194,,,,,,,0,0,0,To rob goods force UNE Quick Crosswords Google Play App,1539200294658
195,,,,,,,0,0,0,Tomorrow National sex day thing fucking life,1539200294662
196,,,,,,,0,0,0,Do nt pay full price Lyft use code Lyft code ENTER Boston consider UberEats code eatsSTEPHANIEMue,1539200294665
197,,,,,,,0,0,0,Then please take climate change seriously It time These storms magically stop,1539200294659
198,,,,,,,0,0,0,I interupt scrolling,1539200294660
199,,,,,,,0,0,0,The One We ve Been Waiting For For Years Chester County History Vote Dan Williams State Representativ,1539200294665
200,,,,,,,0,0,0,Hard see hi,1539200294665
201,,,,,,,0,0,0,Hope like lottery ticket sit sofa clutch feeling lucky Hope an,1539200294666
202,,,,,,,0,0,0,When connect people good feel This big deal Don forget acknowledge great i,1539200295659
203,fsharp,,,,,,0,0,0,F Passing parameters Javascript The way I fsharp,1539200295660
204,,,,,,,0,0,0,Why care think Because peaceful nice loving Yet step us,1539200295664
205,,,,,,,0,0,0,Thank heroes us sends special pregame message Santa Fe High School,1539200295661
206,,,,,,,0,0,0,Y Please I kick shit dogs,1539200295665
207,,,,,,,0,0,0,The kid one reading fine cause the,1539200295657
208,,,,,,,0,0,0,Evil wayz trap house horrors volumes,1539200295661
209,,,,,,,0,0,0,Today blog re sharing goto salesman fleet vehicles amp made Chris Goodwyn at,1539200295665
210,,,,,,,0,0,0,Y talking shit Jax sunny way,1539200296662
211,MPN,ArianaGrande,,,,,0,0,0,Swanbird MPN ArianaGrande,1539200296660
212,Meltan,,,,,,0,0,0,Professor Oak Professor Willow update Meltan research Trainers Take look recent findings,1539200296657
213,,,,,,,0,0,0,Patriots host Rogers State Thursday,1539200296663
214,,,,,,,0,0,0,Make thread something wrong organization next thing arrest The way use power c,1539200296665
215,WorldMentalHealthDay,,,,,,0,0,0,On WorldMentalHealthDay people sharing stories spreading message s okay okay ht,1539200296660
216,Creampie,,,,,,0,0,0,Two sleeps guys gorgeous Creampie lover Friday th first gangbang us L,1539200296661
217,,,,,,,0,0,0,Dr Ford testimony one courageous acts ever seen This letter love offering support See t,1539200296663
218,,,,,,,0,0,0,Dear Lord Today prepare everything I prayed Take away worries regrets recharge soul renew m,1539200296663
219,,,,,,,0,0,0,FBI took Rosenstein suggestion wiretap Trump amp invoke th amdt seriously reports US News,1539200296657
220,,,,,,,0,0,0,trying talk bts counseling,1539200296661
221,FreeWoes,,,,,,0,0,0,In time universal deceit telling truth becomes revolutionary act Orwell FreeWoes,1539200297665
222,,,,,,,0,0,0,Any nigga put Free Thinker bio Kanye said truly lame,1539200297661
223,,,,,,,0,0,0,christopher columbus discovered new land native americans lived thousands years weird f,1539200297660
224,,,,,,,0,0,0,If duck nt come back Milo s friend I swear god,1539200297666
225,,,,,,,0,0,0,What would yall rather Saints win Super Bowl Fav LS,1539200297658
226,NickiMinaj,Handstand,,,,,0,0,0,Throwback jam Bitch Why I mixtape NickiMinaj feelings right I fucking love Handstand by,1539200297661
227,,,,,,,0,0,0,Just posted photo Franklinton North Carolina,1539200297666
228,,,,,,,0,0,0,If less K Followers Retweet Follow Retweets Follow back follows Comment IFB man,1539200297657
229,,,,,,,0,0,0,generation even take time get know people hearts anymore want good relationshi,1539200297665
230,,,,,,,0,0,0,since s two episodes assumed waiting ground show moving p,1539200297666
231,,,,,,,0,0,0,canny n wilny stop watching,1539200297663
232,diversity,inclusion,mentalhealth,,,,0,0,0,How push diversity inclusion initiatives support us people keeping mentalhealth intac,1539200297666
233,HurricaneMichael,,,,,,0,0,0,Make less sleep HurricaneMichael,1539200297662
234,,,,,,,0,0,0,Why Jimmy dont come Htown Its home town anyways,1539200298661
235,,,,,,,0,0,0,Before worship God need worship mental health come first focus sinning,1539200298657
236,,,,,,,0,0,0,Looking forward heading north tomorrow speak University Buxton positive LGBT inclusion education,1539200298662
237,,,,,,,0,0,0,forgot sign psats alone classes lmao,1539200298664
238,,,,,,,0,0,0,nigga look like,1539200298665
239,,,,,,,0,0,0,New Pics And Videos Uploading Today,1539200298658
240,,,,,,,0,0,0,Follow everyone Likes Retweets,1539200298662
241,,,,,,,0,0,0,mood Consequences era begun think music video,1539200298657
242,Aladdin,,,,,,0,0,0,First teaser Disney s liveaction Aladdin movie revealed In theaters May Source,1539200298657
243,,,,,,,0,0,0,It nt matter I nt succeed something matters I learn mistakes Linda Evans,1539200298662
244,,,,,,,0,0,0,I sorry I,1539200298666
245,,,,,,,0,0,0,urge ceiling years,1539200298664
246,BTS,방탄소년단,JIMIN,지민,,,0,0,0,PREV BTS World Tour Love Yourself London LittleBlossomJM BTS JIMIN,1539200298665
247,botanicalwitches,inktober,inktober2018,,,,0,0,0,windows amp witches Day St John s wort botanicalwitches inktober inktober,1539200298658
248,,,,,,,0,0,0,Tomorrow National sex day thing fucking life,1539200299666
249,,,,,,,0,0,0,Yet ANOTHER Youth Double header Saturday October th Friendly Brynmawr Youth pm I,1539200299661
250,,,,,,,0,0,0,TODAY EXCLUSIVE To celebrate Black Trans Media s visit Transform opening space Black trans femmes Sis,1539200299663
251,,,,,,,0,0,0,I dunno needs hear STOP PROCRASTINATING,1539200299659
252,,,,,,,0,0,0,We ve mostly gutted Deep State What remains mouthpiece reason still much division The b,1539200299666
253,,,,,,,0,0,0,Ca nt something Jeff Sessions still country holiday time,1539200299660
254,,,,,,,0,0,0,A cold cruel painting yet ordinary Massacre Innocents Pieter Brueghel Younger whose day today after,1539200299666
255,,,,,,,0,0,0,Azalea Banks Gemini came Lana Del Rey another Gemini coming Kanye West also Gemini supporting Trump,1539200299663
256,FreeSpeech,FreeWoes,FreeThinkers,,,,0,0,0,We need clear answers Woes banned FreeSpeech FreeWoes FreeThinkers,1539200299660
257,,,,,,,0,0,0,You mean like crap pulled Obama years,1539200299664
258,,,,,,,0,0,0,offset wanting smoke barnes amp noble wit joe budden fucking hilarious lmfaoooo,1539200299658
259,SS19,Eká,,,,,0,0,0,Ah took breath away sin aliento SS lookbook Ek,1539200300659
261,,,,,,,0,0,0,GROWING UP IS A SCAM,1539200300664
262,,,,,,,0,0,0,lay Drake little give research meaning,1539200300664
263,Elastos,,,,,,0,0,0,Looking forward reading Rumour Magazines review mighty Elastos Prepare mind,1539200300666
264,,,,,,,0,0,0,Teethstraightening startup SmileDirectClub gets billion valuation new fundraising,1539200300661
265,TitliCyclone,,,,,,0,0,0,It s really unfortunate national media except covers TitliCyclone Perhaps think Odisha not,1539200300662
266,,,,,,,0,0,0,Me I got ta cut back weed eat healthy Also,1539200300661
267,,,,,,,0,0,0,IN SO WHAT GGUK TRIED TO GET UP TO DO THE SHOOT DANCE BUT THE PEOPLE BACKSTAGE RAN ON AND TOLD HIM TO SIT BACK DOWN THEN,1539200300661
268,,,,,,,0,0,0,jimin really never left side im still,1539200300659
269,Iran,,,,,,0,0,0,Mohammad Reza Haddadi sentenced death aged Iran breaking international law sentencing children to,1539200300664
271,,,,,,,0,0,0,Let s quick Skull Squad giveaway Winner receive equivalent VBucks Paypal Gift Card buy a,1539200301661
272,,,,,,,0,0,0,What Computer Science This great video help explain Programming art telling c,1539200301657
273,,,,,,,0,0,0,followers want white bad never happening u fools,1539200301662
274,,,,,,,0,0,0,Not dramatic ruin life,1539200301659
275,,,,,,,0,0,0,somebody said turn phone upside looks like bowling I lost lmfaoooo,1539200301659
276,,,,,,,0,0,0,Don let bed bugs bite Sir control They announce advance that,1539200301665
277,,,,,,,0,0,0,Maybe I ll fast maybe I ll break hearts,1539200301658
278,,,,,,,0,0,0,np U Stay Faraway So Close music best hits rock pop dance,1539200301659
279,resist,,,,,,0,0,0,Brett Kavanaugh nt Trump pick ugly past via resist,1539200301660
280,,,,,,,0,0,0,When superheroes visited hospital wards make sick children smile Glasgow UK,1539200301665
281,,,,,,,0,0,0,DONT POST mental health day etc u care interest people mental health day day life,1539200301663
282,,,,,,,0,0,0,Michelle Pfeiffer husband David EKelley premiere White Oleander October,1539200301663
283,,,,,,,0,0,0,Now list districts focus voter fraud Thanks metadata,1539200301666
284,,,,,,,0,0,0,She nt ever need hear speak ever I m typing tears fucking rage also reli,1539200302664
286,,,,,,,0,0,0,hotshot coming back october hotshot hotshot,1539200302659
287,,,,,,,0,0,0,Not even Just let rest inbetween cheeks maybe,1539200302660
288,,,,,,,0,0,0,Her insults deplorable irredeemable become incitements civil Republicans Time to,1539200302665
289,inktober,,,,,,0,0,0,My favorite fictional good boy inktober,1539200302664
290,,,,,,,0,0,0,I met taxi driver years ago started talking station master In attempt account man,1539200303659
291,BTSARMY,AMAs,,,,,0,0,0,YAS BTSARMY Our boys took home first award night AMAs,1539200303659
292,,,,,,,0,0,0,gon na draw good boys,1539200303662
293,PSAT,,,,,,0,0,0,prove evidence previous question guessed PSAT,1539200303661
294,,,,,,,0,0,0,This alarming cases MN since midSeptember amp cases across country since I ve called CDC to,1539200303658
295,,,,,,,0,0,0,Grace Darling true heroine time forgotten,1539200303657
296,,,,,,,0,0,0,I hate war within,1539200303663
297,,,,,,,0,0,0,WIN WIN WIN Amazon Gift Voucher To Enter Follow tweet many sweets pu,1539200303657
298,,,,,,,0,0,0,This forever best video internet,1539200303666
299,,,,,,,0,0,0,Just shall miss rapture,1539200303661
301,,,,,,,0,0,0,Well I mean popular Literally I got Ed Daley one,1539200303661
302,HBD,Mum,love,DriveTimeShowPh,,,0,0,0,HBD Mum Mrs Igbojionu I love u much DriveTimeShowPh,1539200303657
303,,,,,,,0,0,0,needs double check record weeks I ve got unit,1539200303658
304,,,,,,,0,0,0,nt pay Remember everything says others It s cult l,1539200303663
305,,,,,,,0,0,0,Ladies gentlemen Aladdin Princess Jasmine Genie The live action Aladdin movie coming soon,1539200304664
306,,,,,,,0,0,0,Or sometimes beginnings,1539200304658
307,PSAT,,,,,,0,0,0,When u get separated ur dolphin friends PSAT,1539200304665
308,,,,,,,0,0,0,FOR DM OR FOLLOW New YouTube video WHO KNOWS ME BETTER MOM vs BOYFRIEND Don fo,1539200304665
309,,,,,,,0,0,0,BREAKING Dow slides points selloff continues close,1539200304658
310,,,,,,,0,0,0,idea Haley resigned rather midterms avoid looking like election casualty makes sense,1539200304658
311,,,,,,,0,0,0,I knew car I drew kindergarten real,1539200304664
312,,,,,,,0,0,0,You broke man,1539200304664
314,,,,,,,0,0,0,Had privilege meet speak listen Kevin Keegan recently Talked fairytale Liverpool career curre,1539200304662
315,,,,,,,0,0,0,I AM CRYING got mad mad huh,1539200304663
316,,,,,,,0,0,0,President Trump delivers statement Hurricane Michael,1539200304658
317,,,,,,,0,0,0,Khashoggi Philippines Birth Tourism Your Thursday Briefing ALISHA HARIDASANI GUPTA via NYT,1539200304658
318,,,,,,,0,0,0,See guys Trump s tweet crimes White people South Africa absolutely NOTHING White people,1539200304662
319,,,,,,,0,0,0,Up everyone Creative Commons undecided political party support upcoming elections,1539200304664
320,,,,,,,0,0,0,The clock nt dismiss glock,1539200304661
321,,,,,,,0,0,0,No low business,1539200305666
322,,,,,,,0,0,0,The story Amazon s sexist AI says Amazon started building year The report,1539200305662
323,WorldMentalHealthDay,BTSLoveMyself,ENDviolence,,,,0,0,0,An important reminder young people around WorldMentalHealthDay BTSLoveMyself ENDviolence,1539200305664
324,,,,,,,0,0,0,Something girls scrubs,1539200305660
325,,,,,,,0,0,0,dog make noise come home late af,1539200305660
326,,,,,,,0,0,0,DIY SECRETS What happens Georgetown Prep stays Georgetown Prep Kavanaugh remarks speech get renewe,1539200305661
327,,,,,,,0,0,0,Our beautiful Jemma still looks lucky fabulous cast,1539200305665
328,,,,,,,0,0,0,Seems like one Trump posse keep finances order He hires best people PFFFFT Good ri,1539200305661
329,,,,,,,0,0,0,house believe Juke gt Gayle,1539200305664
331,,,,,,,0,0,0,Dumb bitch juice must vegan cuz look,1539200305665
332,,,,,,,0,0,0,Swear hard go sleep without cuttin lmao,1539200305661
333,,,,,,,0,0,0,Not like chickens nt come home roost disastrous war Vietnam either f,1539200305657
