,entities.hashtags.0.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
65,WorldMentalHealthDay,0,0,0,Not okay okay Asking help sign weakness WorldMentalHealthDay,1539199624658
66,,0,0,0,Jimmy butler man mission today,1539199625659
67,WorldMentalHealthDay,0,0,0,It s WorldMentalHealthDay As staff integral mission re extremely committed supporting staf,1539199625658
69,,0,0,0,He loves u,1539199625657
71,,0,0,0,Thanks Japan We one biggest blockchain events Japan TEAMZ Blockchain Summit are,1539199625660
72,,0,0,0,Three little ducks,1539199625663
73,,0,0,0,Oh said makeup makeup,1539199625664
74,,0,0,0,HP q APU Dual Core A GB TB HDDWindows Home GB Graphics qbyAX Laptop Rs From flipka,1539199625664
75,,0,0,0,Much happier alhamdulilah,1539199625657
76,,0,0,0,Actually also Milwaukee July yea I agree rest were,1539199625665
77,RafaleScam,0,0,0,After latest stunning revelation literally seals RafaleScam true democracy Prime Minister st,1539199624660
78,,0,0,0,St Louis Fall Classic LIVE A Group LIVE games B Group LIVE games The post St Louis Fall Classic,1539199625665
79,,0,0,0,I believe future banking,1539199625661
81,,0,0,0,Wonderful presentation Line Thastum environmental sustainability values organisation,1539199625661
82,,0,0,0,The Stone Roses She Bangs The Drums Live,1539199626665
83,,0,0,0,Definitely fucked back lower right side This I carry heavy things,1539199626658
84,,0,0,0,wan na get bread today,1539199626661
85,,0,0,0,Lord forgive reading tweet head,1539199626664
86,,0,0,0,LIVE FX Trades first time ever shown Login REAL accounts see No paper trades Real money Rate Order New,1539199626658
87,VirtualReality,0,0,0,You feel Virtual objects mid air ultrasound via VirtualReality VR AR Technology Innov,1539199626662
88,,0,0,0,rlly need stop staying am basically every night,1539199626663
89,,0,0,0,With diminished moral authority Supreme Court voyage right may well buffeted civic poli,1539199626658
90,,0,0,0,someone tells depression respond insert material status,1539199626662
91,,0,0,0,Cartoon Cat Fact Sheet Cartoon Cat,1539199626657
92,,0,0,0,Me October st,1539199626665
93,,0,0,0,Sorry ABC completely misses ball Mangiante claimed year Associate Mayer,1539199626657
94,,0,0,0,I bet oxygen CRISP shit,1539199626659
95,,0,0,0,All sweaters hoodies,1539199626659
97,,0,0,0,We ve got VIP day Punchestown Wednesday October give away Prize includes admission lunch To wi,1539199627665
98,,0,0,0,The debate Kavanaugh bringing Republicans together Arizona,1539199627661
99,,0,0,0,I ve year varying weeks final year one wee,1539199627664
100,,0,0,0,Reading Walter Rodney The Russian Revolution A View Thrid world pub great book Anyone got,1539199627657
101,,0,0,0,I number I still message snapchat instead,1539199627666
102,,0,0,0,Wed Shows ILChicago ILChicago ILChicago ILChicago,1539199627661
103,,0,0,0,If walk go see novilo walk go home house youre petty walk school duhhhhh,1539199627664
104,,0,0,0,Throwback Cobgratulations Dr Masood Ahmed CEO Lehning Laboratories France receiving Consumers Choice Awards P,1539199627659
105,,0,0,0,You bet get ready cause Sandman coming Oct rd FRESH,1539199627661
106,,0,0,0,CHICA S BEEN PLAYING KARAOKE AGAIN tune Dancing Queen Friday night lights low Looking for,1539199627666
107,,0,0,0,I wonder Barry Allen thought new Pet Sematary trailer,1539199627658
108,,0,0,0,Shole Lol thank Lord,1539199627663
110,,0,0,0,Superintendent Hill still lot unknowns uncertainty much schools repairs lighting,1539199627663
111,,0,0,0,Yep As long weapons involved,1539199627663
112,,0,0,0,Hong Kong Sequoia Capital Led Round COINKA Which First Exchange investing consultative ecosystem a,1539199627662
113,pisdmathchat,0,0,0,Kinder teachers great cross campus conversations nd Nine Weeks focus training pisdmathchat,1539199627658
114,overwatch,0,0,0,Slayer sketch overwatch,1539199628664
115,,0,0,0,I need shoot shot already rewatched fights wait Dec th man Going gold,1539199628665
117,,0,0,0,r u shy bitch I met minutes ago relax,1539199628664
118,,0,0,0,He loved moon back Not many literally say,1539199628662
119,,0,0,0,r u shy bitch I met minutes ago relax,1539199628666
120,,0,0,0,Just one single could save boys life Marley years old needs bone marrow t,1539199628666
121,,0,0,0,I keep seeing tl looks sad,1539199628663
122,,0,0,0,Not heroes wear capes,1539199628663
123,TommyRobinson,0,0,0,Let s clear support TommyRobinson nt respect generation Great Britain anything,1539199628664
124,,0,0,0,I guess current temperament Democratic Party mental health coverage important,1539199628657
126,,0,0,0,Nah man calculator gives answer one multiple choices,1539199628663
127,,0,0,0,F O X amp P A N T H E R re trouble,1539199628663
128,,0,0,0,eBay London Olympic Games p Collectors Coin Hunt Album Coins LIGHTHOUSE,1539199628663
129,NickiMinaj,0,0,0,Retweet vote NickiMinaj TheFemaleArtist PCAs,1539199629666
130,,0,0,0,PE ZAC EFFRON GIRL I,1539199629658
131,,0,0,0,let discuss baekhyuns soft thighs,1539199629659
132,morocco,0,0,0,FreeSahara right updated Contributions eg morocco,1539199629666
133,BlackOps4,0,0,0,You never seen Alcatraz like Who jumping Blood Dead first launch BlackOps,1539199629657
134,,0,0,0,I fallen far hole I given trying climb back I talk much out,1539199629665
135,,0,0,0,dropped trucks ugly,1539199629660
136,,0,0,0,Hey since acceptable seat TWO YEAR OLD different row parents You switched m,1539199629660
137,,0,0,0,You stripes yesterday,1539199629661
138,,0,0,0,Ps I knew pocket square real,1539199629661
139,,0,0,0,I follow nigga back without sliding DMs sending link music Can I follow y,1539199629666
140,,0,0,0,Her Cum Me,1539199629658
141,,0,0,0,Hong Kong Sequoia Capital Led Round COINKA Which First Exchange investing consultative ecosystem a,1539199629662
143,,0,0,0,Auntie Do lil dance Momma talkin Childhood Nah tonight Auntie I ll give,1539199630660
144,,0,0,0,Let s quick Skull Squad giveaway Winner receive equivalent VBucks Paypal Gift Card buy a,1539199630658
145,,0,0,0,Zombies cool vlog,1539199630660
146,ยืมเมจforsex,0,0,0,rt dm forsex,1539199630665
147,,0,0,0,How tomato go every dish ketchup taste sooooooo filthy,1539199630664
148,,0,0,0,It October th Hillary Clinton STILL President United States,1539199630661
149,,0,0,0,NICE TO KNOW MY KIND WILL BE O ON MY SIDE I DO NT BELIEVE THE HYPE AND YOU KNOW YOU RE A TERRIBLE SIGHT BUT YOUL,1539199630660
150,,0,0,0,You must retarded think fucking Me,1539199630661
151,,0,0,0,It living know It channeling moving forward givin,1539199630665
152,,0,0,0,So actively debunked every years It s soul food racism amp lack health care amp stress of,1539199630659
153,,0,0,0,O FRONT AGRADECE,1539199631666
154,Exmoor,0,0,0,Red Deer bellowing Exmoor Devon,1539199631666
155,,0,0,0,girls talk football gt gt,1539199631662
156,,0,0,0,KATH x JV x MS DEN IG LIVE part,1539199631657
157,MMVAs,0,0,0,WomanShopsWorld MMVAs iHeartRadioMMVAs FFSingleNoTears VeranoMTV Ariana Grande,1539199631664
159,,0,0,0,The number voter registration applications Brian Kemp s office frozen equals roughly total number vote,1539199631658
160,,0,0,0,New Rasmussen poll Republicans Democrats tied generic ballot Trump s approval rating blacks,1539199631664
161,motleycrue,0,0,0,The Mtley life Breakin rules making new ones motleycrue,1539199631657
162,MPN,0,0,0,rodgerbaker MPN Anitters SelenaGomez HotelTransilvania,1539199631662
163,,0,0,0,Whatever form evolution t,1539199631660
164,,0,0,0,got whole tour completely wrong lmao thought uk first thought tour at,1539199631666
165,,0,0,0,Next step friendship bracelets,1539199631661
166,,0,0,0,talk shit nct might well unfollow ashame army bash group KNOWING that,1539199632660
167,,0,0,0,Fall love someone make think love hard,1539199632665
168,,0,0,0,My knee hurts cos clumsiness yesterday,1539199632665
169,,0,0,0,So microwave tea sndndndjjd,1539199632658
170,,0,0,0,How girls move message reply,1539199632661
171,,0,0,0,The DC ESSENTIAL GRAPHIC NOVELS catalog Look annual release local comic shop head re,1539199632664
172,,0,0,0,Me Now got tornado watch way Georgia,1539199632658
174,,0,0,0,Glock Key Glock,1539199632658
175,,0,0,0,When uber driver keeps talking want stars,1539199632662
176,,0,0,0,Nothing like Dixie Chicks amp back roads,1539199633665
177,,0,0,0,As u r aware Peter started business relationship wGen Mike Flynn Nov We spoke whim day left tr,1539199633658
179,,0,0,0,Though runny nose watery eyes sore throat advancing cough I still support open quizzes help you,1539199633657
180,,0,0,0,Not sure best movie I know Bane best character,1539199633658
181,,0,0,0,We accept true wilayat Ali ibn Abi Talib Alhamdulilah Rafidhi,1539199633664
182,,0,0,0,Rand Craps sleeps complains smell night,1539199633662
183,,0,0,0,I zero talent bust killer dance moves regardless,1539199633659
184,,0,0,0,Thanks I feel miserable though cold certainly kicking ass,1539199633662
185,,0,0,0,Of course sweet cheeks Trump Nazi Minions would sacrifice world means owning libs,1539199633657
186,,0,0,0,Live broadcasting community,1539199633665
187,,0,0,0,eToro Cuts Crypto Costs Support Mass Adoption,1539199633665
188,,0,0,0,appreciated The fallen King possessed santa For week s herovillain swap challenge ht,1539199634662
190,,0,0,0,LISTEN A sink hotel Panama City Beach seems whistling wind Extremely creepy I nt think ve ev,1539199634666
191,,0,0,0,Before worship God need worship mental health come first focus sinning,1539199634661
192,,0,0,0,netflix still watching,1539199634664
193,,0,0,0,A Invermoriston Invergarry Closure,1539199634660
194,,0,0,0,Tryna make ya thighs ear muffs,1539199634664
195,,0,0,0,I WAS BORN IN BOCA AND LIVED IN FO LAUDERDALE AND HOLLYWOOD AREA,1539199634662
197,,0,0,0,Do nothing selfish ambition conceit humility count others significant yourselves Philippians ESV,1539199634660
198,,0,0,0,Video Porn Hentai Follow amp Retweet Full HD Video,1539199634665
199,climate,0,0,0,You Won Believe Age This Plastic Bottle Found UK Beach climate organic,1539199634659
200,,0,0,0,Even Oprah Winfrey Googles illnesses,1539199634665
201,,0,0,0,tell adults think disrespectful let disrespect,1539199635659
202,,0,0,0,Enjoy time people mean miss gone,1539199635657
203,,0,0,0,jesus really came way heaven get makeup done rihanna,1539199635664
204,,0,0,0,This currently funniest video internet,1539199635663
205,,0,0,0,one person followed automatically checked,1539199635666
206,,0,0,0,I liked video Pick A Card What Should You Do,1539199635663
207,psat,0,0,0,writing shitty review product I even buy psat,1539199635657
208,,0,0,0,Family Sues Mean Girls Who FlatOut Lied About Their Son Sexual Assault via,1539199635660
210,,0,0,0,But yeah s bit unclear grammatically s The Forest Moon Endor The Planet Has,1539199635663
211,,0,0,0,Box Wood River Greenville,1539199635665
213,,0,0,0,promise nobody earth would give edibles away kids free,1539199635661
214,,0,0,0,Not adopted Stolen bought Not adopted Stolen bought Not adopted Stolen bought Not adopted Stolen and,1539199635665
216,,0,0,0,Jungkook well always cheer Hope recover well remember armys lov,1539199635658
217,,0,0,0,Dead American Woman USA horror Peter Romeo Lambert released US DVD first time D,1539199635660
218,,0,0,0,ima tell manager take sunday mornings walking bitch still drunk,1539199635666
219,,0,0,0,unlocking phone th time minuets notifications,1539199635657
220,NASHE,0,0,0,SHE THE SHIT YEAH SHE SUPER THICK SHE KNOW SHE THE SHIT NASHE,1539199635657
221,,0,0,0,Le go level up,1539199635658
222,,0,0,0,niggas mental illnesses convinced,1539199636660
223,TIDALXBrooklyn,0,0,0,Weezy s going causing uproar TIDALXBrooklyn Get tickets annual benefit concert supporting criminal,1539199636657
224,,0,0,0,Ain God good,1539199636660
225,,0,0,0,cant wait look footage later tho,1539199636665
226,,0,0,0,guy asked sit next girl bus said boyfriend goes ur special,1539199636658
227,,0,0,0,playing tomogachi life need people add island give people,1539199636662
228,,0,0,0,Fuck final thought making decisions,1539199636659
229,,0,0,0,important love someone little extra bad days,1539199636665
230,,0,0,0,Are today date Because,1539199636665
231,,0,0,0,In normal democracy Spanish foreign minister Borrell resign,1539199636662
232,,0,0,0,I bet oxygen CRISP shit,1539199636662
233,,0,0,0,I finished big part grading I I could relax break I feel accompli,1539199636662
234,,0,0,0,I begging There many great alternatives meat dairy PLEASE give try Animal agricultu,1539199636666
235,,0,0,0,lack see I see,1539199636660
236,,0,0,0,My FBI agent best,1539199636659
237,,0,0,0,But called place nasty strip club She working pay wedding re giv,1539199636666
238,,0,0,0,Did notice one democrat called gun control Scalise sh,1539199637657
239,,0,0,0,I rising follower graph followers past day Get stats right,1539199637658
240,,0,0,0,I bet oxygen CRISP shit,1539199637663
241,,0,0,0,I try take days telling mama working hard I I learned lesson get way y,1539199637660
242,psat,0,0,0,psat psatmemes Zia Thank Sylheti people,1539199637659
243,,0,0,0,Go seven games Rockets injured Chris Paul get I understand,1539199637660
244,,0,0,0,BTS V OFFICIAL RUN BTS Epi Behind scene,1539199637660
245,,0,0,0,Hi sweet little I hope Wednesday great full happiness There gift waiting,1539199637661
246,,0,0,0,I want sleeve need tatted,1539199638662
247,,0,0,0,I getting many reports DM tweets posted timelines,1539199638665
248,,0,0,0,What want MEMOS meme Answer NOW,1539199638664
249,,0,0,0,Snapchat needs notify someone deleted snap subscription thing stupid I M NOT YOUR FAN,1539199638660
250,,0,0,0,Massive game sat vs top league We great incentives Non league day Spread w,1539199638658
251,feduphardupstitchedup,0,0,0,Shame whatever happened freedom press feduphardupstitchedup,1539199638658
252,HurricaneMichael,0,0,0,BREAKING VIDEO Mexico Beach FL destroyed HurricaneMichael,1539199638663
253,,0,0,0,s encouraging us vote SO long hhh remember said d nude scene trump nt elected,1539199638663
254,TheGrandTour,0,0,0,Amazon bring Muslim Ban studio audience TheGrandTour No Syrians Sudanese Muslim nati,1539199638658
255,,0,0,0,Tomorrow National sex day thing fucking life,1539199639659
257,,0,0,0,My day nt start log Azur Lane Atago tell may one world that,1539199639663
259,,0,0,0,Check Gisela interview Scott Miller Franklin Covey visual leadership visual consulting change,1539199639665
260,worldmentalhealthday,0,0,0,Jeffrey supporting worldmentalhealthday There activities stalls TC pm today come amp find,1539199639665
261,,0,0,0,THEY FORMED A CIRCLE AROUND JUNGOO OMG,1539199639666
262,,0,0,0,created new standards benchmarks financial markets development Why blame ProtestAgainst,1539199639657
263,,0,0,0,Apparently twitter set special algorithm BTS otherwise would trending wow amazing,1539199639664
265,,0,0,0,Bro I waiting u pierce ur nose year,1539199639659
266,,0,0,0,Go remove ten followers nau,1539199639665
267,,0,0,0,thank You much dear lovely Sea beautiful picture So kind words,1539199639665
268,,0,0,0,Tonight s dinner I added bacon Easy Caramelized Gnocchi Cherry Tomatoes Mozzarella,1539199639664
269,,0,0,0,She s absolutely right The rape accusation husband corroborated witnesses found victim crying,1539199639659
270,,0,0,0,Check cheeky little elf behaving badly If would like door Christmas please contact,1539199639659
271,,0,0,0,Mom outside waiting Mom fine go Me,1539199640662
272,JUNGKOOK,0,0,0,TH ARMY ROOM SNOW videos sent LOVE YOURSELF Answer jacket filming JUNGKOOK,1539199640659
273,,0,0,0,Think If Dems win Nov Speaker House NOT ELECTED Laws,1539199640664
275,,0,0,0,The thing worse waiting line BMV strangers trying force small chat line B,1539199640661
276,,0,0,0,We love much Take time need,1539199640664
277,,0,0,0,Immobilized rubber bit bit,1539199640659
278,,0,0,0,I know nt politically correct however today World Mental Health Day Can round Kamala,1539199640666
279,,0,0,0,This article textbook propaganda solely meant freak your,1539199640665
280,,0,0,0,W Butler injury history I rather Gordon Tucker,1539199640665
282,,0,0,0,Goodness exciting day first Liz Hurley came visit I Celebrity Quiz Night Hugh Den,1539199640660
283,뷔,0,0,0,LYS IN LONDON Angle black BTS,1539199640659
284,,0,0,0,With proper training equipment ATF Special Agents prepared make communities safer removing violent offend,1539199640662
285,,0,0,0,Creating plasma microwave oven,1539199640658
286,,0,0,0,Everyone selling something Everyone buying something The way win game produce something If yo,1539199640666
288,,0,0,0,So admitted racist agrees Hi,1539199640664
289,,0,0,0,VIDEO Policeman Breaks Driver s Hand For Resisting Extortion Today At Wuse market Abuja IBJA,1539199641664
290,,0,0,0,Care people mental health everyday day popular social media,1539199641665
292,,0,0,0,Positivity key happiness,1539199641660
293,,0,0,0,Can stop thinking NFL actually last night referee give Drew Brees laminated NFL record certifica,1539199641659
294,,0,0,0,How people take loan interest I understand may necessity intention paying ba,1539199641663
295,,0,0,0,Kanye West happens negros nt read actual quote CNN today,1539199641661
296,,0,0,0,sometimes start missin crazy,1539199641661
297,,0,0,0,At time Republicans shot stabbed doxxed beaten mailed powder run restaurants sent dea,1539199641665
298,SimpleWaysToUnwind,0,0,0,SimpleWaysToUnwind I love Taking My Puppy Dog Long Walk Cause Getting Fresh Air Best And Makes feel M,1539199641657
299,,0,0,0,magnitude temperature directly correlates higher intensity storm There serveral,1539199641665
300,books,0,0,0,Can imagine seduced ghost Check tale today books lesfic WolfPackAuthors,1539199641662
301,,0,0,0,If local NoVa week strongly suggest check With nearly week free liter,1539199641663
302,GDPR,0,0,0,The EDPB published opinion Eevidence You find opinion full GDPR dat,1539199641662
303,2A,0,0,0,When I get kicked I fear life act accordingly A RIGHT Utilize Get trained stay train,1539199641657
305,,0,0,0,Guaranteed chick battery operated boyfriend No one s touching crazy,1539199641660
306,,0,0,0,When lot nicknames mind nt know one pick WELL got point I lowke,1539199641657
307,,0,0,0,I honest I find anti Brexit position inspiring Vince Cable saying great There,1539199641661
308,,0,0,0,Berlin startup offers m save ancient Hambach forest coal mining,1539199641665
309,,0,0,0,Anthony Hamilton Comin From Where I m From,1539199642663
310,,0,0,0,Scared new report climate change Here s help Eat less meat Swap c,1539199642660
311,CIA,0,0,0,CIA police Badin amp officials Sindh Wildlife dept SWD recovered snakes including BlackCobra two culpr,1539199642662
312,,0,0,0,JOIN AND CHAT WITH CAM MODELS AND SPEND SOME TOKENS,1539199642662
313,,0,0,0,I m gon na uninstall steam I better ability talk someone lol,1539199642659
314,,0,0,0,We re entering era former democracies becoming overtly aligned autocracies We growing axis autocr,1539199642659
315,,0,0,0,Having normal arguments The Federalist writers,1539199642664
317,,0,0,0,Billings Specialist Galway city Galway,1539199642658
318,,0,0,0,Live Review KPop Superstars BTS Lit Up Citi Field Stage Their Fans Did Rest,1539199642664
319,,0,0,0,ramp would good,1539199642664
320,,0,0,0,Twitter Divided After Lil Xan Drops NWord During Food Court Rant,1539199642664
321,,0,0,0,Confrontation talking shit fundamentally important thing could possibly strive,1539199643663
322,,0,0,0,Sources Butler heated practice Wolves via App,1539199643657
323,,0,0,0,These shits beautiful,1539199643664
324,,0,0,0,Stay humble blessed God handles rest,1539199643659
325,,0,0,0,Your welcome I turned purple,1539199643658
326,AMAs,0,0,0,BangTidyHQ JLo AMAs hot horny cumslut sexy Wan na Hookup sex,1539199643660
327,,0,0,0,What city burn,1539199643662
328,,0,0,0,holy shit fucking good,1539199642657
329,,0,0,0,I imagine growing without culture Disney Channel Original Movies Pixel Perfect Luck Irish,1539199643659
330,,0,0,0,FREE TRAFFIC CREATION MASTER CLASS How To Get The Best Prospective Buyers Get Money And Easily Build Your Team,1539199643662
331,,0,0,0,The match main event Evolution probably,1539199643664
332,collectible,0,0,0,FULL USA MONSTER ENERGY DRINK PACIFIC PUNCH JUICE oz Can collectible ebay monst,1539199644657
333,,0,0,0,LISTED TO BE EUTHANIZED TH OCT MANHATTAN ANIMAL CARE CENTER lovely Lulu spayed female black dog yrs wk,1539199644658
334,,0,0,0,thank much I truly appreciate It hard I get best I,1539199644661
335,,0,0,0,Bring back roids,1539199644658
337,,0,0,0,If listen twitter nobody music anything note ever like No classics No influential groups N,1539199644658
338,TaylorSwift,0,0,0,Round two TaylorSwift TheFemaleArtist PCAs,1539199644664
339,,0,0,0,guys think gay wear black nail polish eyeshadow rings etc DO YALL KNOW HOW MUCH PUSSY YALL CO,1539199644662
340,,0,0,0,Exactly Unionists claims The Nats win give game away They,1539199644665
341,,0,0,0,Fancy trying something unique Our Vegan Baileys Almande Fudge right street amp s world first Try toda,1539199644664
342,,0,0,0,We vote Republicans Dems hate Americans amp America,1539199644660
343,,0,0,0,The EU s course s delicious bargaining tool,1539199644662
344,aphextwin,0,0,0,Wow yes aphextwin,1539199644666
345,,0,0,0,And paycheck go towards VBucks,1539199644662
346,,0,0,0,Jeremy Corbyn claims fewer mental health nurses Official figures reveal,1539199644662
347,,0,0,0,Friday appts available Laura lashes facials tints laser waxing,1539199644659
348,news,0,0,0,AccorHotels completes acquisition stake sbe Entertainment Group news,1539199644663
349,,0,0,0,CASCADE NATURAL GAS ASKS CUSTOMERS TO CONSERVE NATURAL GAS FOLLOWING CANADIAN PIPELINE RUPTURE Cascade requested ind,1539199644660
350,,0,0,0,Burger King king burgers,1539199645657
351,,0,0,0,The Nation WINS again,1539199645666
352,,0,0,0,Can believe I put reading glasses D glasses box I blind bat brilliaaaannnttttt,1539199645664
353,,0,0,0,skin clear hrs God slap breakout humble,1539199645666
354,,0,0,0,Brett Kavanaugh celebrated confirmation weekend party home Facebook top lobbyist,1539199645666
355,,0,0,0,Is anyone prefers normal tablets like intuos display tablets like cintiq If I m going end replac,1539199645657
356,,0,0,0,They around poor Black Brown areas,1539199645658
357,HurricanMichael,0,0,0,HurricanMichael nt stopping festering shitbag POTUS hold rally ballgargling cultists H,1539199645662
358,,0,0,0,So Maxine Waters Call President Trump leader Mob Oh wait must mean HERSELF,1539199645664
359,,0,0,0,When feeling lighting LeShai it,1539199644662
360,Section6A,0,0,0,Yes Minnewaska Osakis solid real MVP tournament legendary SectionA,1539199645665
361,,0,0,0,I believe two people fall apart come back together stronger But want better other,1539199645665
362,,0,0,0,I likeLOVE TRUMP,1539199645665
363,,0,0,0,My toxic trait tbh I impulsive I angry Working changing shit I need find chill button,1539199645666
364,,0,0,0,Tennessee Phil Bredesen NOT able step around Chuckie get things done TN He line behind,1539199645658
365,,0,0,0,If duck nt come back Milo s friend I swear god,1539199645663
366,,0,0,0,I ll damned re gon na sit around mope day Cayde woulda hated So let s fun Put mask,1539199645663
367,,0,0,0,Ford planning lay workers say President Trump tariffs cost B,1539199645666
368,,0,0,0,The goal socialism communism Lenin,1539199645658
369,,0,0,0,SHARE This poor kitty deserve nothing wrong needs help Starved neglect,1539199645662
370,,0,0,0,I m finally back dead It s month long excited get back Come play s,1539199646663
371,,0,0,0,I want redecorate room I m sure,1539199646659
372,,0,0,0,Brian Terry Justice NOW,1539199646665
373,,0,0,0,Because took way long find helpful little zen breathing gif thing,1539199646664
374,,0,0,0,makes feel lil better knowing,1539199646665
375,,0,0,0,BREAKING Car goes hillside Black River Elyria Fire scene Elyria Fire staging rescue area off,1539199646664
376,,0,0,0,One many useful things I ve learnt Japanese thing called Forest Bathing suppor,1539199646663
377,,0,0,0,Well give one Sancho,1539199646660
378,,0,0,0,Guns nt kill people Jamie Lee Curtis kills people,1539199646657
380,,0,0,0,The teacher MN called someone step kill Kavanaugh resigned Anyone else think sad s,1539199647660
381,,0,0,0,Stay true Let God take care rest,1539199647659
383,,0,0,0,Remember days Emmanuel etv You would Tv volume mute still hear sex noises,1539199647664
384,,0,0,0,Stripped literary rhetorical bravado superior logic imbeciles cut cloth worst,1539199647665
385,,0,0,0,People allergic peanuts I kill People allergic gluten I wreck my,1539199647665
386,,0,0,0,Year proudly display completed wooden picture frames hung Forest School shelter,1539199647662
387,,0,0,0,I descended O darling black shining waters I plucked Thee forth black pearl i,1539199647657
388,togetherwecare,0,0,0,A NASW supports Geriatrics Workforce Caregiver Enhancement Act HR strengthens GWEP togetherwecare,1539199647658
389,,0,0,0,got damn ocean crashed,1539199647660
